year,series,region_or_material,value,unit,source,method
1995,treated_share_of_generated,CZE,110.25641025641026,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1996,treated_share_of_generated,CZE,111.15625,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1997,treated_share_of_generated,CZE,112.22560975609755,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1998,treated_share_of_generated,CZE,99.3370898243288,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1999,treated_share_of_generated,CZE,94.68053491827638,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2000,treated_share_of_generated,CZE,94.64181712288875,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2001,treated_share_of_generated,CZE,92.28020014295926,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2002,treated_share_of_generated,CZE,88.7170474516696,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2003,treated_share_of_generated,CZE,86.66433321666084,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2004,treated_share_of_generated,CZE,84.37170010559662,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2005,treated_share_of_generated,CZE,84.52945159106297,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2006,treated_share_of_generated,CZE,87.50312602829878,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2007,treated_share_of_generated,CZE,93.13652892561983,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2008,treated_share_of_generated,CZE,86.82808564231738,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2009,treated_share_of_generated,CZE,87.44592145015106,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2010,treated_share_of_generated,CZE,95.57258548290342,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2011,treated_share_of_generated,CZE,99.65276950565813,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2012,treated_share_of_generated,CZE,99.98886483142591,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2013,treated_share_of_generated,CZE,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2014,treated_share_of_generated,CZE,100.0306578206025,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2015,treated_share_of_generated,CZE,99.9999700359808,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2016,treated_share_of_generated,CZE,100.02793446111785,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2017,treated_share_of_generated,CZE,95.61122720853149,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2018,treated_share_of_generated,CZE,95.8223176619803,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2019,treated_share_of_generated,CZE,96.41721079225569,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2020,treated_share_of_generated,CZE,101.15284591594977,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2021,treated_share_of_generated,CZE,101.87502788108786,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2022,treated_share_of_generated,CZE,99.06386473464609,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2023,treated_share_of_generated,CZE,100.08008163978158,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2024,treated_share_of_generated,CZE,99.27275115507278,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1995,treated_share_of_generated,DEU,99.99803513184266,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1996,treated_share_of_generated,DEU,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1997,treated_share_of_generated,DEU,99.99814698143275,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1998,treated_share_of_generated,DEU,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1999,treated_share_of_generated,DEU,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2000,treated_share_of_generated,DEU,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2001,treated_share_of_generated,DEU,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2002,treated_share_of_generated,DEU,99.99810505571136,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2003,treated_share_of_generated,DEU,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2004,treated_share_of_generated,DEU,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2005,treated_share_of_generated,DEU,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2006,treated_share_of_generated,DEU,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2007,treated_share_of_generated,DEU,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2008,treated_share_of_generated,DEU,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2009,treated_share_of_generated,DEU,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2010,treated_share_of_generated,DEU,99.99796900704754,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2011,treated_share_of_generated,DEU,100.00199056472322,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2012,treated_share_of_generated,DEU,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2013,treated_share_of_generated,DEU,101.10752471252773,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2014,treated_share_of_generated,DEU,102.18582442957222,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2015,treated_share_of_generated,DEU,102.10169491525424,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2016,treated_share_of_generated,DEU,100.76535016208544,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2017,treated_share_of_generated,DEU,100.63622320911372,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2018,treated_share_of_generated,DEU,100.59996616890056,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2019,treated_share_of_generated,DEU,100.59996564614619,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2020,treated_share_of_generated,DEU,100.46968714471511,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2021,treated_share_of_generated,DEU,100.43186666737924,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2022,treated_share_of_generated,DEU,100.42459819244833,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2023,treated_share_of_generated,DEU,100.4256392008674,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2024,treated_share_of_generated,DEU,102.04758723179083,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1985,treated_share_of_generated,DNK,95.06172839506173,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1994,treated_share_of_generated,DNK,100.01427246128596,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1995,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1996,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1997,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1998,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1999,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2000,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2001,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2002,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2003,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2004,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2005,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2006,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2007,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2008,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2009,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2010,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2011,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2012,treated_share_of_generated,DNK,99.97781721384206,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2013,treated_share_of_generated,DNK,99.9780893952673,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2014,treated_share_of_generated,DNK,100.02193944712593,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2015,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2016,treated_share_of_generated,DNK,100.02102165230187,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2017,treated_share_of_generated,DNK,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2018,treated_share_of_generated,DNK,99.83032873807,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2019,treated_share_of_generated,DNK,99.99999624857301,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2020,treated_share_of_generated,DNK,99.34545873092098,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2021,treated_share_of_generated,DNK,99.85588316040806,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2022,treated_share_of_generated,DNK,99.53917647586913,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2023,treated_share_of_generated,DNK,99.39185034253292,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2024,treated_share_of_generated,DNK,98.84109199769789,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1995,treated_share_of_generated,ESP,72.25483163976888,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1996,treated_share_of_generated,ESP,68.02179387650767,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1997,treated_share_of_generated,ESP,71.50592575221877,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1998,treated_share_of_generated,ESP,72.02292289167373,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1999,treated_share_of_generated,ESP,73.81467102574581,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2000,treated_share_of_generated,ESP,75.10016977928693,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2001,treated_share_of_generated,ESP,82.34144875263,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2002,treated_share_of_generated,ESP,90.95212846538404,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2003,treated_share_of_generated,ESP,90.84708470847085,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2004,treated_share_of_generated,ESP,86.85232657500194,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2005,treated_share_of_generated,ESP,87.81684382665577,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2006,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2007,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2008,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2009,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2010,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2011,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2012,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2013,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2014,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2015,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2016,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2017,treated_share_of_generated,ESP,99.9995458240795,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2018,treated_share_of_generated,ESP,99.99838905544065,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2019,treated_share_of_generated,ESP,100.00520223520758,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2020,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2021,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2022,treated_share_of_generated,ESP,100.00000172764196,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2023,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2024,treated_share_of_generated,ESP,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1995,treated_share_of_generated,EST,99.81238273921201,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1996,treated_share_of_generated,EST,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1997,treated_share_of_generated,EST,100.0,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1998,treated_share_of_generated,EST,100.02872531418312,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
1999,treated_share_of_generated,EST,99.94551845342707,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2000,treated_share_of_generated,EST,97.23696682464455,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2001,treated_share_of_generated,EST,84.52205376280652,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2002,treated_share_of_generated,EST,78.49757790470682,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2003,treated_share_of_generated,EST,80.49047282992237,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2004,treated_share_of_generated,EST,88.02705377763114,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2005,treated_share_of_generated,EST,85.57196137536403,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2006,treated_share_of_generated,EST,87.19962686567165,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2007,treated_share_of_generated,EST,88.18106312292359,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2008,treated_share_of_generated,EST,83.87786259541984,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2009,treated_share_of_generated,EST,84.64159292035399,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2010,treated_share_of_generated,EST,83.8128078817734,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2011,treated_share_of_generated,EST,85.08771929824562,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2012,treated_share_of_generated,EST,76.61725067385444,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2013,treated_share_of_generated,EST,92.0707240674105,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2014,treated_share_of_generated,EST,90.88276008944734,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2015,treated_share_of_generated,EST,91.89503756216273,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2016,treated_share_of_generated,EST,91.53653208188365,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2017,treated_share_of_generated,EST,95.77719803753602,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2018,treated_share_of_generated,EST,94.33229378699882,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2019,treated_share_of_generated,EST,93.4191693669082,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
2020,treated_share_of_generated,EST,86.38991004853807,percent_of_generated_MSW,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",computed
