year,series,commodity,value,unit,source,method
1964,fossil_co2,gas,1152.991759,Mt_CO2,gcb2025v15,observed
1965,fossil_co2,gas,1230.666604,Mt_CO2,gcb2025v15,observed
1966,fossil_co2,gas,1339.979943,Mt_CO2,gcb2025v15,observed
1967,fossil_co2,gas,1433.098735,Mt_CO2,gcb2025v15,observed
1968,fossil_co2,gas,1559.750816,Mt_CO2,gcb2025v15,observed
1969,fossil_co2,gas,1708.719952,Mt_CO2,gcb2025v15,observed
1970,fossil_co2,gas,1790.936104,Mt_CO2,gcb2025v15,observed
1971,fossil_co2,gas,1933.588223,Mt_CO2,gcb2025v15,observed
1972,fossil_co2,gas,2052.348857,Mt_CO2,gcb2025v15,observed
1973,fossil_co2,gas,2202.722551,Mt_CO2,gcb2025v15,observed
1974,fossil_co2,gas,2256.540449,Mt_CO2,gcb2025v15,observed
1975,fossil_co2,gas,2241.266412,Mt_CO2,gcb2025v15,observed
1976,fossil_co2,gas,2359.00934,Mt_CO2,gcb2025v15,observed
1977,fossil_co2,gas,2411.7205,Mt_CO2,gcb2025v15,observed
1978,fossil_co2,gas,2541.737305,Mt_CO2,gcb2025v15,observed
1979,fossil_co2,gas,2668.064892,Mt_CO2,gcb2025v15,observed
1980,fossil_co2,gas,2741.514165,Mt_CO2,gcb2025v15,observed
1981,fossil_co2,gas,2763.372998,Mt_CO2,gcb2025v15,observed
1982,fossil_co2,gas,2701.498415,Mt_CO2,gcb2025v15,observed
1983,fossil_co2,gas,2743.119601,Mt_CO2,gcb2025v15,observed
1984,fossil_co2,gas,2972.026971,Mt_CO2,gcb2025v15,observed
1985,fossil_co2,gas,3089.700169,Mt_CO2,gcb2025v15,observed
1986,fossil_co2,gas,3014.606372,Mt_CO2,gcb2025v15,observed
1987,fossil_co2,gas,3281.56705,Mt_CO2,gcb2025v15,observed
1988,fossil_co2,gas,3435.977982,Mt_CO2,gcb2025v15,observed
1989,fossil_co2,gas,3604.958478,Mt_CO2,gcb2025v15,observed
1990,fossil_co2,gas,3790.181849,Mt_CO2,gcb2025v15,observed
1991,fossil_co2,gas,3851.52037,Mt_CO2,gcb2025v15,observed
1992,fossil_co2,gas,3901.366124,Mt_CO2,gcb2025v15,observed
1993,fossil_co2,gas,4007.80412,Mt_CO2,gcb2025v15,observed
1994,fossil_co2,gas,4040.173923,Mt_CO2,gcb2025v15,observed
1995,fossil_co2,gas,4196.847608,Mt_CO2,gcb2025v15,observed
1996,fossil_co2,gas,4381.598839,Mt_CO2,gcb2025v15,observed
1997,fossil_co2,gas,4395.057757,Mt_CO2,gcb2025v15,observed
1998,fossil_co2,gas,4443.504602,Mt_CO2,gcb2025v15,observed
1999,fossil_co2,gas,4586.166035,Mt_CO2,gcb2025v15,observed
2000,fossil_co2,gas,4727.822768,Mt_CO2,gcb2025v15,observed
2001,fossil_co2,gas,4771.714863,Mt_CO2,gcb2025v15,observed
2002,fossil_co2,gas,4913.651787,Mt_CO2,gcb2025v15,observed
2003,fossil_co2,gas,5096.195772,Mt_CO2,gcb2025v15,observed
2004,fossil_co2,gas,5257.670729,Mt_CO2,gcb2025v15,observed
2005,fossil_co2,gas,5376.288818,Mt_CO2,gcb2025v15,observed
2006,fossil_co2,gas,5531.005843,Mt_CO2,gcb2025v15,observed
2007,fossil_co2,gas,5736.636926,Mt_CO2,gcb2025v15,observed
2008,fossil_co2,gas,5905.500465,Mt_CO2,gcb2025v15,observed
2009,fossil_co2,gas,5765.684103,Mt_CO2,gcb2025v15,observed
2010,fossil_co2,gas,6205.779716,Mt_CO2,gcb2025v15,observed
2011,fossil_co2,gas,6389.330275,Mt_CO2,gcb2025v15,observed
2012,fossil_co2,gas,6523.142974,Mt_CO2,gcb2025v15,observed
2013,fossil_co2,gas,6573.115537,Mt_CO2,gcb2025v15,observed
2014,fossil_co2,gas,6604.975438,Mt_CO2,gcb2025v15,observed
2015,fossil_co2,gas,6728.989426,Mt_CO2,gcb2025v15,observed
2016,fossil_co2,gas,6914.850036,Mt_CO2,gcb2025v15,observed
2017,fossil_co2,gas,7084.614973,Mt_CO2,gcb2025v15,observed
2018,fossil_co2,gas,7419.412907,Mt_CO2,gcb2025v15,observed
2019,fossil_co2,gas,7574.055909,Mt_CO2,gcb2025v15,observed
2020,fossil_co2,gas,7520.81959,Mt_CO2,gcb2025v15,observed
2021,fossil_co2,gas,7878.698208,Mt_CO2,gcb2025v15,observed
2022,fossil_co2,gas,7758.745437,Mt_CO2,gcb2025v15,observed
2023,fossil_co2,gas,7802.84531,Mt_CO2,gcb2025v15,observed
2024,fossil_co2,gas,8009.827686,Mt_CO2,gcb2025v15,observed
1855,fossil_co2,oil,0.03664,Mt_CO2,gcb2025v15,observed
1856,fossil_co2,oil,0.040304,Mt_CO2,gcb2025v15,observed
1857,fossil_co2,oil,0.051296,Mt_CO2,gcb2025v15,observed
1858,fossil_co2,oil,0.062288,Mt_CO2,gcb2025v15,observed
1859,fossil_co2,oil,0.054955,Mt_CO2,gcb2025v15,observed
1860,fossil_co2,oil,0.273426,Mt_CO2,gcb2025v15,observed
1861,fossil_co2,oil,0.940979,Mt_CO2,gcb2025v15,observed
1862,fossil_co2,oil,1.398621,Mt_CO2,gcb2025v15,observed
1863,fossil_co2,oil,1.293057,Mt_CO2,gcb2025v15,observed
1864,fossil_co2,oil,1.109902,Mt_CO2,gcb2025v15,observed
1865,fossil_co2,oil,1.319712,Mt_CO2,gcb2025v15,observed
1866,fossil_co2,oil,1.951772,Mt_CO2,gcb2025v15,observed
1867,fossil_co2,oil,1.98477,Mt_CO2,gcb2025v15,observed
1868,fossil_co2,oil,2.288487,Mt_CO2,gcb2025v15,observed
1869,fossil_co2,oil,2.613984,Mt_CO2,gcb2025v15,observed
1870,fossil_co2,oil,3.132769,Mt_CO2,gcb2025v15,observed
1871,fossil_co2,oil,3.281752,Mt_CO2,gcb2025v15,observed
1872,fossil_co2,oil,3.697884,Mt_CO2,gcb2025v15,observed
1873,fossil_co2,oil,5.668873,Mt_CO2,gcb2025v15,observed
1874,fossil_co2,oil,6.24213,Mt_CO2,gcb2025v15,observed
1875,fossil_co2,oil,5.833954,Mt_CO2,gcb2025v15,observed
1876,fossil_co2,oil,6.534104,Mt_CO2,gcb2025v15,observed
1877,fossil_co2,oil,8.821777,Mt_CO2,gcb2025v15,observed
1878,fossil_co2,oil,10.037691,Mt_CO2,gcb2025v15,observed
1879,fossil_co2,oil,12.65654,Mt_CO2,gcb2025v15,observed
1880,fossil_co2,oil,15.360451,Mt_CO2,gcb2025v15,observed
1881,fossil_co2,oil,17.238714,Mt_CO2,gcb2025v15,observed
1882,fossil_co2,oil,18.935602,Mt_CO2,gcb2025v15,observed
1883,fossil_co2,oil,16.497516,Mt_CO2,gcb2025v15,observed
1884,fossil_co2,oil,18.318886,Mt_CO2,gcb2025v15,observed
1885,fossil_co2,oil,18.955903,Mt_CO2,gcb2025v15,observed
1886,fossil_co2,oil,21.820653,Mt_CO2,gcb2025v15,observed
1887,fossil_co2,oil,23.479329,Mt_CO2,gcb2025v15,observed
1888,fossil_co2,oil,24.578454,Mt_CO2,gcb2025v15,observed
1889,fossil_co2,oil,28.40415,Mt_CO2,gcb2025v15,observed
1890,fossil_co2,oil,34.648029,Mt_CO2,gcb2025v15,observed
1891,fossil_co2,oil,40.829213,Mt_CO2,gcb2025v15,observed
1892,fossil_co2,oil,40.203941,Mt_CO2,gcb2025v15,observed
1893,fossil_co2,oil,42.543889,Mt_CO2,gcb2025v15,observed
1894,fossil_co2,oil,41.697243,Mt_CO2,gcb2025v15,observed
1895,fossil_co2,oil,48.53646,Mt_CO2,gcb2025v15,observed
1896,fossil_co2,oil,52.568273,Mt_CO2,gcb2025v15,observed
1897,fossil_co2,oil,55.527107,Mt_CO2,gcb2025v15,observed
1898,fossil_co2,oil,57.168533,Mt_CO2,gcb2025v15,observed
1899,fossil_co2,oil,60.025843,Mt_CO2,gcb2025v15,observed
1900,fossil_co2,oil,67.303034,Mt_CO2,gcb2025v15,observed
1901,fossil_co2,oil,74.745746,Mt_CO2,gcb2025v15,observed
1902,fossil_co2,oil,80.803235,Mt_CO2,gcb2025v15,observed
1903,fossil_co2,oil,85.560375,Mt_CO2,gcb2025v15,observed
1904,fossil_co2,oil,96.07303,Mt_CO2,gcb2025v15,observed
1905,fossil_co2,oil,97.010011,Mt_CO2,gcb2025v15,observed
1906,fossil_co2,oil,97.877732,Mt_CO2,gcb2025v15,observed
1907,fossil_co2,oil,119.40961,Mt_CO2,gcb2025v15,observed
1908,fossil_co2,oil,128.779038,Mt_CO2,gcb2025v15,observed
1909,fossil_co2,oil,134.357923,Mt_CO2,gcb2025v15,observed
1910,fossil_co2,oil,144.093511,Mt_CO2,gcb2025v15,observed
1911,fossil_co2,oil,152.814545,Mt_CO2,gcb2025v15,observed
1912,fossil_co2,oil,157.160948,Mt_CO2,gcb2025v15,observed
1913,fossil_co2,oil,181.957235,Mt_CO2,gcb2025v15,observed
1914,fossil_co2,oil,186.003333,Mt_CO2,gcb2025v15,observed
1915,fossil_co2,oil,197.563083,Mt_CO2,gcb2025v15,observed
1916,fossil_co2,oil,215.195267,Mt_CO2,gcb2025v15,observed
1917,fossil_co2,oil,239.365026,Mt_CO2,gcb2025v15,observed
1918,fossil_co2,oil,245.022723,Mt_CO2,gcb2025v15,observed
1919,fossil_co2,oil,273.410695,Mt_CO2,gcb2025v15,observed
1920,fossil_co2,oil,361.038915,Mt_CO2,gcb2025v15,observed
1921,fossil_co2,oil,397.270195,Mt_CO2,gcb2025v15,observed
1922,fossil_co2,oil,438.30757,Mt_CO2,gcb2025v15,observed
1923,fossil_co2,oil,485.534387,Mt_CO2,gcb2025v15,observed
1924,fossil_co2,oil,484.185274,Mt_CO2,gcb2025v15,observed
1925,fossil_co2,oil,505.523593,Mt_CO2,gcb2025v15,observed
1926,fossil_co2,oil,506.470113,Mt_CO2,gcb2025v15,observed
1927,fossil_co2,oil,554.148006,Mt_CO2,gcb2025v15,observed
1928,fossil_co2,oil,567.588938,Mt_CO2,gcb2025v15,observed
1929,fossil_co2,oil,621.698489,Mt_CO2,gcb2025v15,observed
1930,fossil_co2,oil,599.784029,Mt_CO2,gcb2025v15,observed
1931,fossil_co2,oil,580.506669,Mt_CO2,gcb2025v15,observed
1932,fossil_co2,oil,555.985752,Mt_CO2,gcb2025v15,observed
1933,fossil_co2,oil,607.576992,Mt_CO2,gcb2025v15,observed
1934,fossil_co2,oil,643.635672,Mt_CO2,gcb2025v15,observed
1935,fossil_co2,oil,691.959534,Mt_CO2,gcb2025v15,observed
1936,fossil_co2,oil,753.446112,Mt_CO2,gcb2025v15,observed
1937,fossil_co2,oil,846.625701,Mt_CO2,gcb2025v15,observed
1938,fossil_co2,oil,822.812982,Mt_CO2,gcb2025v15,observed
1939,fossil_co2,oil,854.49987,Mt_CO2,gcb2025v15,observed
1940,fossil_co2,oil,900.9805,Mt_CO2,gcb2025v15,observed
1941,fossil_co2,oil,912.336939,Mt_CO2,gcb2025v15,observed
1942,fossil_co2,oil,863.507477,Mt_CO2,gcb2025v15,observed
1943,fossil_co2,oil,926.590781,Mt_CO2,gcb2025v15,observed
1944,fossil_co2,oil,1068.786147,Mt_CO2,gcb2025v15,observed
1945,fossil_co2,oil,1045.788727,Mt_CO2,gcb2025v15,observed
1946,fossil_co2,oil,1108.430565,Mt_CO2,gcb2025v15,observed
1947,fossil_co2,oil,1246.469017,Mt_CO2,gcb2025v15,observed
1948,fossil_co2,oil,1370.552423,Mt_CO2,gcb2025v15,observed
1949,fossil_co2,oil,1293.929331,Mt_CO2,gcb2025v15,observed
1950,fossil_co2,oil,1551.783078,Mt_CO2,gcb2025v15,observed
1951,fossil_co2,oil,1720.175899,Mt_CO2,gcb2025v15,observed
1952,fossil_co2,oil,1819.093662,Mt_CO2,gcb2025v15,observed
1953,fossil_co2,oil,1938.059299,Mt_CO2,gcb2025v15,observed
1954,fossil_co2,oil,2054.232022,Mt_CO2,gcb2025v15,observed
1955,fossil_co2,oil,2299.537917,Mt_CO2,gcb2025v15,observed
1956,fossil_co2,oil,2499.033458,Mt_CO2,gcb2025v15,observed
1957,fossil_co2,oil,2612.050148,Mt_CO2,gcb2025v15,observed
1958,fossil_co2,oil,2719.235378,Mt_CO2,gcb2025v15,observed
1959,fossil_co2,oil,2897.693233,Mt_CO2,gcb2025v15,observed
1960,fossil_co2,oil,3119.969677,Mt_CO2,gcb2025v15,observed
1961,fossil_co2,oil,3309.096905,Mt_CO2,gcb2025v15,observed
1962,fossil_co2,oil,3558.261408,Mt_CO2,gcb2025v15,observed
1963,fossil_co2,oil,3803.65849,Mt_CO2,gcb2025v15,observed
1964,fossil_co2,oil,4104.340792,Mt_CO2,gcb2025v15,observed
1965,fossil_co2,oil,4409.442481,Mt_CO2,gcb2025v15,observed
1966,fossil_co2,oil,4758.872581,Mt_CO2,gcb2025v15,observed
1967,fossil_co2,oil,5074.540263,Mt_CO2,gcb2025v15,observed
1968,fossil_co2,oil,5528.198093,Mt_CO2,gcb2025v15,observed
1969,fossil_co2,oil,5978.462216,Mt_CO2,gcb2025v15,observed
1970,fossil_co2,oil,6799.016014,Mt_CO2,gcb2025v15,observed
1971,fossil_co2,oil,7201.027436,Mt_CO2,gcb2025v15,observed
1972,fossil_co2,oil,7764.705063,Mt_CO2,gcb2025v15,observed
1973,fossil_co2,oil,8219.690863,Mt_CO2,gcb2025v15,observed
1974,fossil_co2,oil,8099.290252,Mt_CO2,gcb2025v15,observed
1975,fossil_co2,oil,8005.121946,Mt_CO2,gcb2025v15,observed
1976,fossil_co2,oil,8475.642054,Mt_CO2,gcb2025v15,observed
1977,fossil_co2,oil,8767.405511,Mt_CO2,gcb2025v15,observed
1978,fossil_co2,oil,9133.722241,Mt_CO2,gcb2025v15,observed
1979,fossil_co2,oil,9224.317135,Mt_CO2,gcb2025v15,observed
1980,fossil_co2,oil,8912.47481,Mt_CO2,gcb2025v15,observed
1981,fossil_co2,oil,8483.403881,Mt_CO2,gcb2025v15,observed
1982,fossil_co2,oil,8276.257685,Mt_CO2,gcb2025v15,observed
1983,fossil_co2,oil,8214.692882,Mt_CO2,gcb2025v15,observed
1984,fossil_co2,oil,8238.706395,Mt_CO2,gcb2025v15,observed
1985,fossil_co2,oil,8247.612966,Mt_CO2,gcb2025v15,observed
1986,fossil_co2,oil,8490.593671,Mt_CO2,gcb2025v15,observed
1987,fossil_co2,oil,8579.332989,Mt_CO2,gcb2025v15,observed
1988,fossil_co2,oil,8889.339831,Mt_CO2,gcb2025v15,observed
1989,fossil_co2,oil,9037.386226,Mt_CO2,gcb2025v15,observed
1990,fossil_co2,oil,9196.439912,Mt_CO2,gcb2025v15,observed
1991,fossil_co2,oil,9656.487536,Mt_CO2,gcb2025v15,observed
1992,fossil_co2,oil,9154.655024,Mt_CO2,gcb2025v15,observed
1993,fossil_co2,oil,9172.321083,Mt_CO2,gcb2025v15,observed
1994,fossil_co2,oil,9196.235692,Mt_CO2,gcb2025v15,observed
1995,fossil_co2,oil,9283.901268,Mt_CO2,gcb2025v15,observed
1996,fossil_co2,oil,9562.136883,Mt_CO2,gcb2025v15,observed
1997,fossil_co2,oil,9702.210932,Mt_CO2,gcb2025v15,observed
1998,fossil_co2,oil,9821.974593,Mt_CO2,gcb2025v15,observed
1999,fossil_co2,oil,10064.187974,Mt_CO2,gcb2025v15,observed
2000,fossil_co2,oil,10211.624065,Mt_CO2,gcb2025v15,observed
2001,fossil_co2,oil,10283.570538,Mt_CO2,gcb2025v15,observed
2002,fossil_co2,oil,10269.35285,Mt_CO2,gcb2025v15,observed
2003,fossil_co2,oil,10540.849361,Mt_CO2,gcb2025v15,observed
2004,fossil_co2,oil,10924.574312,Mt_CO2,gcb2025v15,observed
2005,fossil_co2,oil,11030.304378,Mt_CO2,gcb2025v15,observed
2006,fossil_co2,oil,11142.927777,Mt_CO2,gcb2025v15,observed
2007,fossil_co2,oil,11184.312472,Mt_CO2,gcb2025v15,observed
2008,fossil_co2,oil,11143.339826,Mt_CO2,gcb2025v15,observed
2009,fossil_co2,oil,10899.5963,Mt_CO2,gcb2025v15,observed
2010,fossil_co2,oil,11253.694529,Mt_CO2,gcb2025v15,observed
2011,fossil_co2,oil,11310.148825,Mt_CO2,gcb2025v15,observed
2012,fossil_co2,oil,11432.716682,Mt_CO2,gcb2025v15,observed
2013,fossil_co2,oil,11516.62576,Mt_CO2,gcb2025v15,observed
2014,fossil_co2,oil,11561.831821,Mt_CO2,gcb2025v15,observed
2015,fossil_co2,oil,11770.022658,Mt_CO2,gcb2025v15,observed
2016,fossil_co2,oil,11900.263613,Mt_CO2,gcb2025v15,observed
2017,fossil_co2,oil,12085.292186,Mt_CO2,gcb2025v15,observed
2018,fossil_co2,oil,12142.828302,Mt_CO2,gcb2025v15,observed
2019,fossil_co2,oil,12325.907992,Mt_CO2,gcb2025v15,observed
2020,fossil_co2,oil,10932.341442,Mt_CO2,gcb2025v15,observed
2021,fossil_co2,oil,11513.166397,Mt_CO2,gcb2025v15,observed
2022,fossil_co2,oil,11914.912189,Mt_CO2,gcb2025v15,observed
2023,fossil_co2,oil,12278.241446,Mt_CO2,gcb2025v15,observed
2024,fossil_co2,oil,12470.595517,Mt_CO2,gcb2025v15,observed
1750,fossil_mass_central,coal,0.0038128460101283248,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1751,fossil_mass_central,coal,0.003854347558877034,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1752,fossil_mass_central,coal,0.0038944753101594633,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1753,fossil_mass_central,coal,0.003937628038087747,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1754,fossil_mass_central,coal,0.003988060704393857,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1755,fossil_mass_central,coal,0.004012598128390449,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1756,fossil_mass_central,coal,0.004060308602520609,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1757,fossil_mass_central,coal,0.004135706442466853,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1758,fossil_mass_central,coal,0.004185865414556599,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1759,fossil_mass_central,coal,0.004236054706065522,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1760,fossil_mass_central,coal,0.00430795147254044,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1761,fossil_mass_central,coal,0.004403643656685842,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1762,fossil_mass_central,coal,0.004487355163315142,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1763,fossil_mass_central,coal,0.004585440123244342,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1764,fossil_mass_central,coal,0.00466959290033925,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1765,fossil_mass_central,coal,0.004770590982840848,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1766,fossil_mass_central,coal,0.004865889833980694,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1767,fossil_mass_central,coal,0.004979148843764853,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1768,fossil_mass_central,coal,0.005107976465575168,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1769,fossil_mass_central,coal,0.005236275955881149,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1770,fossil_mass_central,coal,0.005366215972597801,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1771,fossil_mass_central,coal,0.005477771768523526,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1772,fossil_mass_central,coal,0.0055818489109592416,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1773,fossil_mass_central,coal,0.005657496271530885,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1774,fossil_mass_central,coal,0.005741193028172477,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1775,fossil_mass_central,coal,0.005874969270858941,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1776,fossil_mass_central,coal,0.006004115246570628,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1777,fossil_mass_central,coal,0.006129249635347525,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1778,fossil_mass_central,coal,0.006245588524509562,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1779,fossil_mass_central,coal,0.006365125702673026,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1780,fossil_mass_central,coal,0.006505861481226544,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1781,fossil_mass_central,coal,0.006651581936181721,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1782,fossil_mass_central,coal,0.006793579658128063,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1783,fossil_mass_central,coal,0.006990982431125752,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1784,fossil_mass_central,coal,0.007158289083370208,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1785,fossil_mass_central,coal,0.007360705623023092,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1786,fossil_mass_central,coal,0.007558343166658472,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1787,fossil_mass_central,coal,0.0077269982136125995,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1788,fossil_mass_central,coal,0.007901990019174984,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1789,fossil_mass_central,coal,0.008138479849877903,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1790,fossil_mass_central,coal,0.00835754543815658,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1791,fossil_mass_central,coal,0.008576195568448138,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1792,fossil_mass_central,coal,0.008984879213989544,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1793,fossil_mass_central,coal,0.009135675713325794,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1794,fossil_mass_central,coal,0.009226795811003491,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1795,fossil_mass_central,coal,0.009143044561351754,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1796,fossil_mass_central,coal,0.009063611370601637,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1797,fossil_mass_central,coal,0.009050788304898635,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1798,fossil_mass_central,coal,0.009467004687218316,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1799,fossil_mass_central,coal,0.011261290705868855,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1800,fossil_mass_central,coal,0.01343820246816461,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1801,fossil_mass_central,coal,0.013105384564957306,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1802,fossil_mass_central,coal,0.016516082812986548,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1803,fossil_mass_central,coal,0.012102572233967584,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1804,fossil_mass_central,coal,0.013016526951505318,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1805,fossil_mass_central,coal,0.012804553239261189,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1806,fossil_mass_central,coal,0.013399799236278416,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1807,fossil_mass_central,coal,0.014832200042611076,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1808,fossil_mass_central,coal,0.014544220872871494,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1809,fossil_mass_central,coal,0.014886758198534834,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1810,fossil_mass_central,coal,0.01618086434927971,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1811,fossil_mass_central,coal,0.01646126530311225,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1812,fossil_mass_central,coal,0.016722603126997394,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1813,fossil_mass_central,coal,0.016883056771063804,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1814,fossil_mass_central,coal,0.01730118081846043,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1815,fossil_mass_central,coal,0.017858656194175395,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1816,fossil_mass_central,coal,0.018640943097825196,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1817,fossil_mass_central,coal,0.020189423439369355,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1818,fossil_mass_central,coal,0.02105643099464084,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1819,fossil_mass_central,coal,0.020867203812052378,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1820,fossil_mass_central,coal,0.020786450497402364,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1821,fossil_mass_central,coal,0.02132985438484357,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1822,fossil_mass_central,coal,0.022133877443991017,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1823,fossil_mass_central,coal,0.023091008653326122,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1824,fossil_mass_central,coal,0.0235932760542144,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1825,fossil_mass_central,coal,0.024882765049084682,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1826,fossil_mass_central,coal,0.025149601750331877,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1827,fossil_mass_central,coal,0.02693452972122523,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1828,fossil_mass_central,coal,0.027320988413065215,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1829,fossil_mass_central,coal,0.027167595915892292,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1830,fossil_mass_central,coal,0.036460534768998805,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1831,fossil_mass_central,coal,0.03410971778356851,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1832,fossil_mass_central,coal,0.033634786616844485,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1833,fossil_mass_central,coal,0.03410891431896029,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1834,fossil_mass_central,coal,0.03636818878345379,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1835,fossil_mass_central,coal,0.03990674484160152,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1836,fossil_mass_central,coal,0.043797013537210945,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1837,fossil_mass_central,coal,0.04351222692036646,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1838,fossil_mass_central,coal,0.043367119409344936,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1839,fossil_mass_central,coal,0.044927247324516126,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1840,fossil_mass_central,coal,0.04867844699018306,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1841,fossil_mass_central,coal,0.050053897684251926,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1842,fossil_mass_central,coal,0.05301341798187391,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1843,fossil_mass_central,coal,0.0542346350197486,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1844,fossil_mass_central,coal,0.05816676008325549,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1845,fossil_mass_central,coal,0.06353696674697216,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1846,fossil_mass_central,coal,0.06461387359260533,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1847,fossil_mass_central,coal,0.06997916605208385,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1848,fossil_mass_central,coal,0.07114553321205566,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
