year,series,category,value,unit,source,method
2000,N,non_metallic_minerals,26.86773701,Gt/yr,haas2020,observed
2001,N,non_metallic_minerals,26.88247274,Gt/yr,haas2020,observed
2002,N,non_metallic_minerals,27.15332278,Gt/yr,haas2020,observed
2003,N,non_metallic_minerals,28.89290225,Gt/yr,haas2020,observed
2004,N,non_metallic_minerals,30.23573492,Gt/yr,haas2020,observed
2005,N,non_metallic_minerals,31.79048185,Gt/yr,haas2020,observed
2006,N,non_metallic_minerals,34.19190032,Gt/yr,haas2020,observed
2007,N,non_metallic_minerals,35.74213056,Gt/yr,haas2020,observed
2008,N,non_metallic_minerals,35.68423339,Gt/yr,haas2020,observed
2009,N,non_metallic_minerals,37.00464274,Gt/yr,haas2020,observed
2010,N,non_metallic_minerals,38.99414315,Gt/yr,haas2020,observed
2011,N,non_metallic_minerals,41.92154418,Gt/yr,haas2020,observed
2012,N,non_metallic_minerals,43.11182759,Gt/yr,haas2020,observed
2013,N,non_metallic_minerals,44.78339209,Gt/yr,haas2020,observed
2014,N,non_metallic_minerals,45.72674096,Gt/yr,haas2020,observed
2015,N,non_metallic_minerals,45.16787731,Gt/yr,haas2020,observed
1900,R,biomass,5.280084544,Gt/yr,haas2020,observed
1901,R,biomass,5.340659106,Gt/yr,haas2020,observed
1902,R,biomass,5.401211308,Gt/yr,haas2020,observed
1903,R,biomass,5.461741715,Gt/yr,haas2020,observed
1904,R,biomass,5.522300984,Gt/yr,haas2020,observed
1905,R,biomass,5.582877868,Gt/yr,haas2020,observed
1906,R,biomass,5.64342062,Gt/yr,haas2020,observed
1907,R,biomass,5.703994284,Gt/yr,haas2020,observed
1908,R,biomass,5.764577096,Gt/yr,haas2020,observed
1909,R,biomass,5.82516463,Gt/yr,haas2020,observed
1910,R,biomass,5.885700713,Gt/yr,haas2020,observed
1911,R,biomass,5.956878619,Gt/yr,haas2020,observed
1912,R,biomass,6.028020175,Gt/yr,haas2020,observed
1913,R,biomass,6.099222693,Gt/yr,haas2020,observed
1914,R,biomass,6.170402594,Gt/yr,haas2020,observed
1915,R,biomass,6.24157141,Gt/yr,haas2020,observed
1916,R,biomass,6.312828015,Gt/yr,haas2020,observed
1917,R,biomass,6.383954918,Gt/yr,haas2020,observed
1918,R,biomass,6.455107034,Gt/yr,haas2020,observed
1919,R,biomass,6.526354682,Gt/yr,haas2020,observed
1920,R,biomass,6.597493174,Gt/yr,haas2020,observed
1921,R,biomass,6.668711136,Gt/yr,haas2020,observed
1922,R,biomass,6.739836968,Gt/yr,haas2020,observed
1923,R,biomass,6.81108552,Gt/yr,haas2020,observed
1924,R,biomass,6.882276215,Gt/yr,haas2020,observed
1925,R,biomass,6.953453101,Gt/yr,haas2020,observed
1926,R,biomass,7.024620042,Gt/yr,haas2020,observed
1927,R,biomass,7.095809582,Gt/yr,haas2020,observed
1928,R,biomass,7.166989998,Gt/yr,haas2020,observed
1929,R,biomass,7.238181744,Gt/yr,haas2020,observed
1930,R,biomass,7.309364595,Gt/yr,haas2020,observed
1931,R,biomass,7.354196634,Gt/yr,haas2020,observed
1932,R,biomass,7.398992401,Gt/yr,haas2020,observed
1933,R,biomass,7.443894939,Gt/yr,haas2020,observed
1934,R,biomass,7.488754146,Gt/yr,haas2020,observed
1935,R,biomass,7.533533636,Gt/yr,haas2020,observed
1936,R,biomass,7.578423208,Gt/yr,haas2020,observed
1937,R,biomass,7.62322929,Gt/yr,haas2020,observed
1938,R,biomass,7.668003297,Gt/yr,haas2020,observed
1939,R,biomass,7.712921935,Gt/yr,haas2020,observed
1940,R,biomass,7.757848477,Gt/yr,haas2020,observed
1941,R,biomass,7.802644534,Gt/yr,haas2020,observed
1942,R,biomass,7.847470854,Gt/yr,haas2020,observed
1943,R,biomass,7.892357246,Gt/yr,haas2020,observed
1944,R,biomass,7.937186636,Gt/yr,haas2020,observed
1945,R,biomass,7.982065599,Gt/yr,haas2020,observed
1946,R,biomass,8.02683072,Gt/yr,haas2020,observed
1947,R,biomass,8.071656975,Gt/yr,haas2020,observed
1948,R,biomass,8.116565988,Gt/yr,haas2020,observed
1949,R,biomass,8.16137425,Gt/yr,haas2020,observed
1950,R,biomass,8.206297091,Gt/yr,haas2020,observed
1951,R,biomass,8.322809866,Gt/yr,haas2020,observed
1952,R,biomass,8.43949417,Gt/yr,haas2020,observed
1953,R,biomass,8.55611943,Gt/yr,haas2020,observed
1954,R,biomass,8.672801211,Gt/yr,haas2020,observed
1955,R,biomass,8.789396262,Gt/yr,haas2020,observed
1956,R,biomass,8.906100648,Gt/yr,haas2020,observed
1957,R,biomass,9.022698236,Gt/yr,haas2020,observed
1958,R,biomass,9.13933926,Gt/yr,haas2020,observed
1959,R,biomass,9.255931529,Gt/yr,haas2020,observed
1960,R,biomass,9.372614876,Gt/yr,haas2020,observed
1961,R,biomass,9.489260415,Gt/yr,haas2020,observed
1962,R,biomass,9.632133127,Gt/yr,haas2020,observed
1963,R,biomass,9.753122448,Gt/yr,haas2020,observed
1964,R,biomass,10.13722033,Gt/yr,haas2020,observed
1965,R,biomass,10.31956487,Gt/yr,haas2020,observed
1966,R,biomass,10.70558899,Gt/yr,haas2020,observed
1967,R,biomass,11.00151024,Gt/yr,haas2020,observed
1968,R,biomass,11.2045531,Gt/yr,haas2020,observed
1969,R,biomass,11.31120868,Gt/yr,haas2020,observed
1970,R,biomass,11.60425701,Gt/yr,haas2020,observed
1971,R,biomass,11.9516141,Gt/yr,haas2020,observed
1972,R,biomass,11.94708724,Gt/yr,haas2020,observed
1973,R,biomass,12.42831543,Gt/yr,haas2020,observed
1974,R,biomass,12.55956165,Gt/yr,haas2020,observed
1975,R,biomass,12.63373851,Gt/yr,haas2020,observed
1976,R,biomass,13.01052257,Gt/yr,haas2020,observed
1977,R,biomass,13.12850924,Gt/yr,haas2020,observed
1978,R,biomass,13.50171749,Gt/yr,haas2020,observed
1979,R,biomass,13.56423115,Gt/yr,haas2020,observed
1980,R,biomass,13.56835767,Gt/yr,haas2020,observed
1981,R,biomass,13.94479743,Gt/yr,haas2020,observed
1982,R,biomass,14.24102085,Gt/yr,haas2020,observed
1983,R,biomass,14.20274636,Gt/yr,haas2020,observed
1984,R,biomass,14.75074845,Gt/yr,haas2020,observed
1985,R,biomass,14.96048452,Gt/yr,haas2020,observed
1986,R,biomass,15.13072018,Gt/yr,haas2020,observed
1987,R,biomass,15.22509258,Gt/yr,haas2020,observed
1988,R,biomass,15.28931022,Gt/yr,haas2020,observed
1989,R,biomass,15.82358192,Gt/yr,haas2020,observed
1990,R,biomass,16.13019056,Gt/yr,haas2020,observed
1991,R,biomass,16.02908525,Gt/yr,haas2020,observed
1992,R,biomass,16.24032724,Gt/yr,haas2020,observed
1993,R,biomass,15.97322229,Gt/yr,haas2020,observed
1994,R,biomass,16.21397491,Gt/yr,haas2020,observed
1995,R,biomass,16.33185105,Gt/yr,haas2020,observed
1996,R,biomass,16.80052992,Gt/yr,haas2020,observed
1997,R,biomass,16.87405787,Gt/yr,haas2020,observed
1998,R,biomass,16.92014626,Gt/yr,haas2020,observed
1999,R,biomass,17.17195221,Gt/yr,haas2020,observed
2000,R,biomass,17.28284353,Gt/yr,haas2020,observed
2001,R,biomass,17.36406653,Gt/yr,haas2020,observed
2002,R,biomass,17.57050628,Gt/yr,haas2020,observed
2003,R,biomass,17.88894679,Gt/yr,haas2020,observed
2004,R,biomass,18.54459406,Gt/yr,haas2020,observed
2005,R,biomass,18.86192667,Gt/yr,haas2020,observed
2006,R,biomass,19.21547857,Gt/yr,haas2020,observed
2007,R,biomass,19.93345974,Gt/yr,haas2020,observed
2008,R,biomass,20.58273084,Gt/yr,haas2020,observed
2009,R,biomass,20.61623495,Gt/yr,haas2020,observed
2010,R,biomass,21.02441596,Gt/yr,haas2020,observed
2011,R,biomass,21.54951468,Gt/yr,haas2020,observed
2012,R,biomass,21.74821769,Gt/yr,haas2020,observed
2013,R,biomass,22.45891775,Gt/yr,haas2020,observed
2014,R,biomass,22.72967384,Gt/yr,haas2020,observed
2015,R,biomass,22.88986994,Gt/yr,haas2020,observed
1900,R,fossil,0.9674449631,Gt/yr,haas2020,observed
1901,R,fossil,0.9945563339,Gt/yr,haas2020,observed
1902,R,fossil,1.016628579,Gt/yr,haas2020,observed
1903,R,fossil,1.114395693,Gt/yr,haas2020,observed
1904,R,fossil,1.125502716,Gt/yr,haas2020,observed
1905,R,fossil,1.188792326,Gt/yr,haas2020,observed
1906,R,fossil,1.280764473,Gt/yr,haas2020,observed
1907,R,fossil,1.417625727,Gt/yr,haas2020,observed
1908,R,fossil,1.349321262,Gt/yr,haas2020,observed
1909,R,fossil,1.40820668,Gt/yr,haas2020,observed
1910,R,fossil,1.473345563,Gt/yr,haas2020,observed
1911,R,fossil,1.503989375,Gt/yr,haas2020,observed
1912,R,fossil,1.584716221,Gt/yr,haas2020,observed
1913,R,fossil,1.699370061,Gt/yr,haas2020,observed
1914,R,fossil,1.529214891,Gt/yr,haas2020,observed
1915,R,fossil,1.514020971,Gt/yr,haas2020,observed
1916,R,fossil,1.629912112,Gt/yr,haas2020,observed
1917,R,fossil,1.720420503,Gt/yr,haas2020,observed
1918,R,fossil,1.694956301,Gt/yr,haas2020,observed
1919,R,fossil,1.496440284,Gt/yr,haas2020,observed
1920,R,fossil,1.723399927,Gt/yr,haas2020,observed
1921,R,fossil,1.476020173,Gt/yr,haas2020,observed
1922,R,fossil,1.57814278,Gt/yr,haas2020,observed
1923,R,fossil,1.79387524,Gt/yr,haas2020,observed
1924,R,fossil,1.775711243,Gt/yr,haas2020,observed
1925,R,fossil,1.785741231,Gt/yr,haas2020,observed
1926,R,fossil,1.782714467,Gt/yr,haas2020,observed
1927,R,fossil,1.902372897,Gt/yr,haas2020,observed
1928,R,fossil,2.065291264,Gt/yr,haas2020,observed
1929,R,fossil,2.060073193,Gt/yr,haas2020,observed
1930,R,fossil,1.896365959,Gt/yr,haas2020,observed
1931,R,fossil,1.691397595,Gt/yr,haas2020,observed
1932,R,fossil,1.520362939,Gt/yr,haas2020,observed
1933,R,fossil,1.599461733,Gt/yr,haas2020,observed
1934,R,fossil,1.746018057,Gt/yr,haas2020,observed
1935,R,fossil,1.838210724,Gt/yr,haas2020,observed
1936,R,fossil,2.015176554,Gt/yr,haas2020,observed
1937,R,fossil,2.14894637,Gt/yr,haas2020,observed
1938,R,fossil,1.961674599,Gt/yr,haas2020,observed
1939,R,fossil,2.158324311,Gt/yr,haas2020,observed
1940,R,fossil,2.370280257,Gt/yr,haas2020,observed
1941,R,fossil,2.447681176,Gt/yr,haas2020,observed
1942,R,fossil,2.469791584,Gt/yr,haas2020,observed
1943,R,fossil,2.543647746,Gt/yr,haas2020,observed
1944,R,fossil,2.529573132,Gt/yr,haas2020,observed
1945,R,fossil,2.065616949,Gt/yr,haas2020,observed
1946,R,fossil,2.206678535,Gt/yr,haas2020,observed
1947,R,fossil,2.477714917,Gt/yr,haas2020,observed
1948,R,fossil,2.603893228,Gt/yr,haas2020,observed
1949,R,fossil,2.517806111,Gt/yr,haas2020,observed
1950,R,fossil,2.751761411,Gt/yr,haas2020,observed
1951,R,fossil,2.935821511,Gt/yr,haas2020,observed
1952,R,fossil,2.984792357,Gt/yr,haas2020,observed
1953,R,fossil,3.030953097,Gt/yr,haas2020,observed
1954,R,fossil,3.081555162,Gt/yr,haas2020,observed
1955,R,fossil,3.358170969,Gt/yr,haas2020,observed
1956,R,fossil,3.562493412,Gt/yr,haas2020,observed
1957,R,fossil,3.71122275,Gt/yr,haas2020,observed
1958,R,fossil,3.899910043,Gt/yr,haas2020,observed
1959,R,fossil,4.117225628,Gt/yr,haas2020,observed
1960,R,fossil,4.422777226,Gt/yr,haas2020,observed
1961,R,fossil,4.47803806,Gt/yr,haas2020,observed
1962,R,fossil,4.746241353,Gt/yr,haas2020,observed
1963,R,fossil,5.113097356,Gt/yr,haas2020,observed
1964,R,fossil,5.385983445,Gt/yr,haas2020,observed
1965,R,fossil,5.28333271,Gt/yr,haas2020,observed
1966,R,fossil,5.517977697,Gt/yr,haas2020,observed
1967,R,fossil,5.554445515,Gt/yr,haas2020,observed
1968,R,fossil,5.881066318,Gt/yr,haas2020,observed
1969,R,fossil,6.063904955,Gt/yr,haas2020,observed
1970,R,fossil,6.309365378,Gt/yr,haas2020,observed
1971,R,fossil,6.512796606,Gt/yr,haas2020,observed
1972,R,fossil,6.746885974,Gt/yr,haas2020,observed
1973,R,fossil,7.060648699,Gt/yr,haas2020,observed
1974,R,fossil,7.109103326,Gt/yr,haas2020,observed
1975,R,fossil,7.172053037,Gt/yr,haas2020,observed
1976,R,fossil,7.506698526,Gt/yr,haas2020,observed
1977,R,fossil,7.772810905,Gt/yr,haas2020,observed
1978,R,fossil,7.915245717,Gt/yr,haas2020,observed
1979,R,fossil,8.270168172,Gt/yr,haas2020,observed
1980,R,fossil,8.227486226,Gt/yr,haas2020,observed
1981,R,fossil,8.110905402,Gt/yr,haas2020,observed
1982,R,fossil,8.300589391,Gt/yr,haas2020,observed
1983,R,fossil,8.32817376,Gt/yr,haas2020,observed
1984,R,fossil,8.702833616,Gt/yr,haas2020,observed
1985,R,fossil,8.707791039,Gt/yr,haas2020,observed
1986,R,fossil,8.954339139,Gt/yr,haas2020,observed
1987,R,fossil,9.142654898,Gt/yr,haas2020,observed
1988,R,fossil,9.391381262,Gt/yr,haas2020,observed
1989,R,fossil,9.562515377,Gt/yr,haas2020,observed
1990,R,fossil,9.502472797,Gt/yr,haas2020,observed
1991,R,fossil,9.356692227,Gt/yr,haas2020,observed
1992,R,fossil,9.202570128,Gt/yr,haas2020,observed
1993,R,fossil,9.150008211,Gt/yr,haas2020,observed
1994,R,fossil,9.277453235,Gt/yr,haas2020,observed
1995,R,fossil,9.508590032,Gt/yr,haas2020,observed
1996,R,fossil,9.726841426,Gt/yr,haas2020,observed
1997,R,fossil,9.801142848,Gt/yr,haas2020,observed
1998,R,fossil,9.866925141,Gt/yr,haas2020,observed
1999,R,fossil,9.792910983,Gt/yr,haas2020,observed
2000,R,fossil,10.1144155,Gt/yr,haas2020,observed
2001,R,fossil,10.37658068,Gt/yr,haas2020,observed
2002,R,fossil,10.44432776,Gt/yr,haas2020,observed
2003,R,fossil,11.00428049,Gt/yr,haas2020,observed
2004,R,fossil,11.59446436,Gt/yr,haas2020,observed
2005,R,fossil,12.0522649,Gt/yr,haas2020,observed
2006,R,fossil,12.4575286,Gt/yr,haas2020,observed
2007,R,fossil,12.70921854,Gt/yr,haas2020,observed
2008,R,fossil,13.01027391,Gt/yr,haas2020,observed
2009,R,fossil,12.9356236,Gt/yr,haas2020,observed
2010,R,fossil,13.52468691,Gt/yr,haas2020,observed
2011,R,fossil,14.23127835,Gt/yr,haas2020,observed
2012,R,fossil,14.46086738,Gt/yr,haas2020,observed
2013,R,fossil,14.62465391,Gt/yr,haas2020,observed
2014,R,fossil,14.65853894,Gt/yr,haas2020,observed
2015,R,fossil,14.63308814,Gt/yr,haas2020,observed
1900,R,metals,0.159191578,Gt/yr,haas2020,observed
1901,R,metals,0.1641186326,Gt/yr,haas2020,observed
1902,R,metals,0.1686729863,Gt/yr,haas2020,observed
1903,R,metals,0.1731059951,Gt/yr,haas2020,observed
1904,R,metals,0.1790690997,Gt/yr,haas2020,observed
1905,R,metals,0.2053608327,Gt/yr,haas2020,observed
1906,R,metals,0.1960098982,Gt/yr,haas2020,observed
1907,R,metals,0.2322923466,Gt/yr,haas2020,observed
1908,R,metals,0.2160412579,Gt/yr,haas2020,observed
1909,R,metals,0.2394798593,Gt/yr,haas2020,observed
1910,R,metals,0.2625354639,Gt/yr,haas2020,observed
1911,R,metals,0.258966549,Gt/yr,haas2020,observed
1912,R,metals,0.2889354088,Gt/yr,haas2020,observed
1913,R,metals,0.3220688805,Gt/yr,haas2020,observed
1914,R,metals,0.2546336815,Gt/yr,haas2020,observed
1915,R,metals,0.2599331649,Gt/yr,haas2020,observed
1916,R,metals,0.304241304,Gt/yr,haas2020,observed
1917,R,metals,0.311299767,Gt/yr,haas2020,observed
1918,R,metals,0.2932570603,Gt/yr,haas2020,observed
1919,R,metals,0.245351981,Gt/yr,haas2020,observed
1920,R,metals,0.2616137087,Gt/yr,haas2020,observed
1921,R,metals,0.1779711806,Gt/yr,haas2020,observed
1922,R,metals,0.2372639751,Gt/yr,haas2020,observed
1923,R,metals,0.2972602114,Gt/yr,haas2020,observed
1924,R,metals,0.3050544846,Gt/yr,haas2020,observed
1925,R,metals,0.3427240615,Gt/yr,haas2020,observed
1926,R,metals,0.3489536833,Gt/yr,haas2020,observed
1927,R,metals,0.3741367627,Gt/yr,haas2020,observed
1928,R,metals,0.4000182534,Gt/yr,haas2020,observed
1929,R,metals,0.4479585541,Gt/yr,haas2020,observed
1930,R,metals,0.400866184,Gt/yr,haas2020,observed
1931,R,metals,0.3104109377,Gt/yr,haas2020,observed
1932,R,metals,0.215576525,Gt/yr,haas2020,observed
1933,R,metals,0.243714277,Gt/yr,haas2020,observed
1934,R,metals,0.3092970985,Gt/yr,haas2020,observed
1935,R,metals,0.3541876952,Gt/yr,haas2020,observed
1936,R,metals,0.4271889353,Gt/yr,haas2020,observed
1937,R,metals,0.5265901931,Gt/yr,haas2020,observed
1938,R,metals,0.444531435,Gt/yr,haas2020,observed
1939,R,metals,0.5012971925,Gt/yr,haas2020,observed
1940,R,metals,0.5490427419,Gt/yr,haas2020,observed
1941,R,metals,0.5776678595,Gt/yr,haas2020,observed
1942,R,metals,0.5594178065,Gt/yr,haas2020,observed
1943,R,metals,0.574119416,Gt/yr,haas2020,observed
1944,R,metals,0.5040379202,Gt/yr,haas2020,observed
1945,R,metals,0.4292423446,Gt/yr,haas2020,observed
1946,R,metals,0.3978356334,Gt/yr,haas2020,observed
1947,R,metals,0.4739493941,Gt/yr,haas2020,observed
1948,R,metals,0.5355105268,Gt/yr,haas2020,observed
1949,R,metals,0.5395342671,Gt/yr,haas2020,observed
1950,R,metals,0.5927134149,Gt/yr,haas2020,observed
1951,R,metals,0.6507246958,Gt/yr,haas2020,observed
1952,R,metals,0.6742656388,Gt/yr,haas2020,observed
1953,R,metals,0.7373365359,Gt/yr,haas2020,observed
1954,R,metals,0.8126608363,Gt/yr,haas2020,observed
1955,R,metals,0.8046711719,Gt/yr,haas2020,observed
1956,R,metals,0.8590017483,Gt/yr,haas2020,observed
1957,R,metals,0.9124785639,Gt/yr,haas2020,observed
1958,R,metals,0.842973747,Gt/yr,haas2020,observed
1959,R,metals,0.9094898185,Gt/yr,haas2020,observed
1960,R,metals,1.047149153,Gt/yr,haas2020,observed
1961,R,metals,1.045116366,Gt/yr,haas2020,observed
1962,R,metals,1.061228098,Gt/yr,haas2020,observed
1963,R,metals,1.087343964,Gt/yr,haas2020,observed
1964,R,metals,1.171910639,Gt/yr,haas2020,observed
1965,R,metals,1.248490635,Gt/yr,haas2020,observed
1966,R,metals,1.280271916,Gt/yr,haas2020,observed
1967,R,metals,1.292859655,Gt/yr,haas2020,observed
1968,R,metals,1.394969455,Gt/yr,haas2020,observed
1969,R,metals,1.478459187,Gt/yr,haas2020,observed
1970,R,metals,1.61615784,Gt/yr,haas2020,observed
1971,R,metals,1.636663798,Gt/yr,haas2020,observed
1972,R,metals,1.673300842,Gt/yr,haas2020,observed
1973,R,metals,1.797546249,Gt/yr,haas2020,observed
1974,R,metals,1.889107403,Gt/yr,haas2020,observed
1975,R,metals,1.897977178,Gt/yr,haas2020,observed
1976,R,metals,1.926587523,Gt/yr,haas2020,observed
1977,R,metals,1.90689032,Gt/yr,haas2020,observed
1978,R,metals,1.937750308,Gt/yr,haas2020,observed
1979,R,metals,2.034548543,Gt/yr,haas2020,observed
1980,R,metals,2.055445314,Gt/yr,haas2020,observed
1981,R,metals,2.049346631,Gt/yr,haas2020,observed
1982,R,metals,1.947699687,Gt/yr,haas2020,observed
1983,R,metals,1.864907197,Gt/yr,haas2020,observed
1984,R,metals,2.03159932,Gt/yr,haas2020,observed
1985,R,metals,2.105843193,Gt/yr,haas2020,observed
1986,R,metals,2.132767539,Gt/yr,haas2020,observed
1987,R,metals,2.238310794,Gt/yr,haas2020,observed
1988,R,metals,2.4324532,Gt/yr,haas2020,observed
1989,R,metals,2.573024219,Gt/yr,haas2020,observed
1990,R,metals,2.584733137,Gt/yr,haas2020,observed
1991,R,metals,2.533256195,Gt/yr,haas2020,observed
1992,R,metals,2.514705215,Gt/yr,haas2020,observed
1993,R,metals,2.532521057,Gt/yr,haas2020,observed
1994,R,metals,2.582297748,Gt/yr,haas2020,observed
1995,R,metals,2.739910012,Gt/yr,haas2020,observed
1996,R,metals,2.846840718,Gt/yr,haas2020,observed
1997,R,metals,2.993832709,Gt/yr,haas2020,observed
1998,R,metals,3.084034243,Gt/yr,haas2020,observed
1999,R,metals,3.142229323,Gt/yr,haas2020,observed
2000,R,metals,3.313936424,Gt/yr,haas2020,observed
2001,R,metals,3.347577469,Gt/yr,haas2020,observed
2002,R,metals,3.408100412,Gt/yr,haas2020,observed
2003,R,metals,3.554319577,Gt/yr,haas2020,observed
2004,R,metals,3.92880247,Gt/yr,haas2020,observed
2005,R,metals,4.230734574,Gt/yr,haas2020,observed
2006,R,metals,4.557785034,Gt/yr,haas2020,observed
2007,R,metals,4.914737381,Gt/yr,haas2020,observed
2008,R,metals,5.164504146,Gt/yr,haas2020,observed
2009,R,metals,5.202194283,Gt/yr,haas2020,observed
2010,R,metals,5.611283296,Gt/yr,haas2020,observed
2011,R,metals,6.151951157,Gt/yr,haas2020,observed
2012,R,metals,6.211588107,Gt/yr,haas2020,observed
2013,R,metals,6.630052826,Gt/yr,haas2020,observed
2014,R,metals,6.808664173,Gt/yr,haas2020,observed
2015,R,metals,6.860814928,Gt/yr,haas2020,observed
1900,R,non_metallic_minerals,1.155437909,Gt/yr,haas2020,observed
1901,R,non_metallic_minerals,1.187001795,Gt/yr,haas2020,observed
1902,R,non_metallic_minerals,1.203642918,Gt/yr,haas2020,observed
1903,R,non_metallic_minerals,1.234740593,Gt/yr,haas2020,observed
1904,R,non_metallic_minerals,1.249752398,Gt/yr,haas2020,observed
1905,R,non_metallic_minerals,1.296572747,Gt/yr,haas2020,observed
1906,R,non_metallic_minerals,1.322892815,Gt/yr,haas2020,observed
1907,R,non_metallic_minerals,1.350633549,Gt/yr,haas2020,observed
1908,R,non_metallic_minerals,1.393351463,Gt/yr,haas2020,observed
1909,R,non_metallic_minerals,1.434400186,Gt/yr,haas2020,observed
1910,R,non_metallic_minerals,1.449291184,Gt/yr,haas2020,observed
1911,R,non_metallic_minerals,1.464316391,Gt/yr,haas2020,observed
1912,R,non_metallic_minerals,1.490898116,Gt/yr,haas2020,observed
1913,R,non_metallic_minerals,1.518416592,Gt/yr,haas2020,observed
1914,R,non_metallic_minerals,1.497743882,Gt/yr,haas2020,observed
1915,R,non_metallic_minerals,1.471393659,Gt/yr,haas2020,observed
1916,R,non_metallic_minerals,1.483822735,Gt/yr,haas2020,observed
1917,R,non_metallic_minerals,1.448907595,Gt/yr,haas2020,observed
1918,R,non_metallic_minerals,1.471814847,Gt/yr,haas2020,observed
1919,R,non_metallic_minerals,1.390330838,Gt/yr,haas2020,observed
1920,R,non_metallic_minerals,1.472075539,Gt/yr,haas2020,observed
1921,R,non_metallic_minerals,1.479852792,Gt/yr,haas2020,observed
1922,R,non_metallic_minerals,1.591950855,Gt/yr,haas2020,observed
1923,R,non_metallic_minerals,1.62168445,Gt/yr,haas2020,observed
1924,R,non_metallic_minerals,1.741147023,Gt/yr,haas2020,observed
1925,R,non_metallic_minerals,1.821423008,Gt/yr,haas2020,observed
1926,R,non_metallic_minerals,1.911536221,Gt/yr,haas2020,observed
1927,R,non_metallic_minerals,2.004160198,Gt/yr,haas2020,observed
1928,R,non_metallic_minerals,2.051451853,Gt/yr,haas2020,observed
1929,R,non_metallic_minerals,2.105348341,Gt/yr,haas2020,observed
1930,R,non_metallic_minerals,2.098355705,Gt/yr,haas2020,observed
1931,R,non_metallic_minerals,2.063000708,Gt/yr,haas2020,observed
1932,R,non_metallic_minerals,1.981953358,Gt/yr,haas2020,observed
1933,R,non_metallic_minerals,2.000362584,Gt/yr,haas2020,observed
1934,R,non_metallic_minerals,2.120637967,Gt/yr,haas2020,observed
1935,R,non_metallic_minerals,2.183686364,Gt/yr,haas2020,observed
1936,R,non_metallic_minerals,2.242983763,Gt/yr,haas2020,observed
