year,series,region_or_material,value,unit,source,method
2012,share_dsp_l_oth_of_generated,FI,32.9072315558802,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2013,share_dsp_l_oth_of_generated,FI,25.05592841163311,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2014,share_dsp_l_oth_of_generated,FI,17.41444866920152,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2015,share_dsp_l_oth_of_generated,FI,11.504747991234478,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2016,share_dsp_l_oth_of_generated,FI,3.2514450867052025,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2017,share_dsp_l_oth_of_generated,FI,0.9246088193456614,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2018,share_dsp_l_oth_of_generated,FI,0.7234462347911871,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2019,share_dsp_l_oth_of_generated,FI,0.9606147934678194,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2020,share_dsp_l_oth_of_generated,FI,0.5044510385756676,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2021,share_dsp_l_oth_of_generated,FI,0.4010312231452306,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2022,share_dsp_l_oth_of_generated,FI,0.3795721187025535,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2023,share_dsp_l_oth_of_generated,FI,0.49770290964777947,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2024,share_dsp_l_oth_of_generated,FI,0.38910505836575876,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
1995,share_dsp_l_oth_of_generated,FR,44.83771634870633,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
1996,share_dsp_l_oth_of_generated,FR,46.314335060449054,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
1997,share_dsp_l_oth_of_generated,FR,45.78629915422718,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
1998,share_dsp_l_oth_of_generated,FR,45.27570691976748,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
1999,share_dsp_l_oth_of_generated,FR,43.97621847641448,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2000,share_dsp_l_oth_of_generated,FR,42.64856557377049,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2001,share_dsp_l_oth_of_generated,FR,40.73855518976334,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2002,share_dsp_l_oth_of_generated,FR,38.70701260555624,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2003,share_dsp_l_oth_of_generated,FR,38.038216560509554,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2004,share_dsp_l_oth_of_generated,FR,36.268647515719394,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2005,share_dsp_l_oth_of_generated,FR,36.38408252616427,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2006,share_dsp_l_oth_of_generated,FR,35.34244155232319,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2007,share_dsp_l_oth_of_generated,FR,34.33496254735807,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2008,share_dsp_l_oth_of_generated,FR,32.3121068954523,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2009,share_dsp_l_oth_of_generated,FR,30.27943995817115,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2010,share_dsp_l_oth_of_generated,FR,29.1195931694068,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2011,share_dsp_l_oth_of_generated,FR,27.970681230238576,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2012,share_dsp_l_oth_of_generated,FR,26.913931098480454,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2013,share_dsp_l_oth_of_generated,FR,25.836844569288388,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2014,share_dsp_l_oth_of_generated,FR,24.78108581436077,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2015,share_dsp_l_oth_of_generated,FR,23.73340321453529,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2016,share_dsp_l_oth_of_generated,FR,28.649264048141823,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2017,share_dsp_l_oth_of_generated,FR,28.64255695050459,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2018,share_dsp_l_oth_of_generated,FR,26.051364365971107,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2019,share_dsp_l_oth_of_generated,FR,25.949688560964525,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2020,share_dsp_l_oth_of_generated,FR,24.09408244680851,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2021,share_dsp_l_oth_of_generated,FR,23.60994983277592,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2022,share_dsp_l_oth_of_generated,FR,21.65234342824195,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2023,share_dsp_l_oth_of_generated,FR,21.24046066324407,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2024,share_dsp_l_oth_of_generated,FR,20.8162366094787,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2006,share_dsp_l_oth_of_generated,HR,73.82103990326482,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2007,share_dsp_l_oth_of_generated,HR,95.92786503781268,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2008,share_dsp_l_oth_of_generated,HR,96.81208053691275,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2009,share_dsp_l_oth_of_generated,HR,97.0166379804934,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2010,share_dsp_l_oth_of_generated,HR,94.29447852760737,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2011,share_dsp_l_oth_of_generated,HR,90.94224924012158,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2012,share_dsp_l_oth_of_generated,HR,82.63473053892216,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2013,share_dsp_l_oth_of_generated,HR,82.1034282393957,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2014,share_dsp_l_oth_of_generated,HR,80.02443494196702,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2015,share_dsp_l_oth_of_generated,HR,79.74607013301089,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2016,share_dsp_l_oth_of_generated,HR,76.66666666666667,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2017,share_dsp_l_oth_of_generated,HR,72.43589743589743,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
2018,share_dsp_l_oth_of_generated,HR,66.23303167420815,percent_of_generated_MSW,"Eurostat env_wasmun, municipal waste by waste management operations",computed
