year,series,category,value,unit,source,method
1913,dpostar_emissions,total,2.020550597,Gt/yr,krausmann2018,observed
1914,dpostar_emissions,total,1.943639273,Gt/yr,krausmann2018,observed
1915,dpostar_emissions,total,1.947825922,Gt/yr,krausmann2018,observed
1916,dpostar_emissions,total,2.020452929,Gt/yr,krausmann2018,observed
1917,dpostar_emissions,total,2.080543312,Gt/yr,krausmann2018,observed
1918,dpostar_emissions,total,2.077872109,Gt/yr,krausmann2018,observed
1919,dpostar_emissions,total,1.987123238,Gt/yr,krausmann2018,observed
1920,dpostar_emissions,total,2.127384699,Gt/yr,krausmann2018,observed
1921,dpostar_emissions,total,2.013583192,Gt/yr,krausmann2018,observed
1922,dpostar_emissions,total,2.090862038,Gt/yr,krausmann2018,observed
1923,dpostar_emissions,total,2.224078297,Gt/yr,krausmann2018,observed
1924,dpostar_emissions,total,2.234498574,Gt/yr,krausmann2018,observed
1925,dpostar_emissions,total,2.260560641,Gt/yr,krausmann2018,observed
1926,dpostar_emissions,total,2.277780584,Gt/yr,krausmann2018,observed
1927,dpostar_emissions,total,2.363539212,Gt/yr,krausmann2018,observed
1928,dpostar_emissions,total,2.467785409,Gt/yr,krausmann2018,observed
1929,dpostar_emissions,total,2.487636537,Gt/yr,krausmann2018,observed
1930,dpostar_emissions,total,2.412252876,Gt/yr,krausmann2018,observed
1931,dpostar_emissions,total,2.304741149,Gt/yr,krausmann2018,observed
1932,dpostar_emissions,total,2.213352917,Gt/yr,krausmann2018,observed
1933,dpostar_emissions,total,2.266593747,Gt/yr,krausmann2018,observed
1934,dpostar_emissions,total,2.360664952,Gt/yr,krausmann2018,observed
1935,dpostar_emissions,total,2.425625561,Gt/yr,krausmann2018,observed
1936,dpostar_emissions,total,2.531528069,Gt/yr,krausmann2018,observed
1937,dpostar_emissions,total,2.630257589,Gt/yr,krausmann2018,observed
1938,dpostar_emissions,total,2.521421983,Gt/yr,krausmann2018,observed
1939,dpostar_emissions,total,2.659156789,Gt/yr,krausmann2018,observed
1940,dpostar_emissions,total,2.77481442,Gt/yr,krausmann2018,observed
1941,dpostar_emissions,total,2.830958221,Gt/yr,krausmann2018,observed
1942,dpostar_emissions,total,2.843841026,Gt/yr,krausmann2018,observed
1943,dpostar_emissions,total,2.893134016,Gt/yr,krausmann2018,observed
1944,dpostar_emissions,total,2.897250242,Gt/yr,krausmann2018,observed
1945,dpostar_emissions,total,2.660549679,Gt/yr,krausmann2018,observed
1946,dpostar_emissions,total,2.761661626,Gt/yr,krausmann2018,observed
1947,dpostar_emissions,total,2.931900428,Gt/yr,krausmann2018,observed
1948,dpostar_emissions,total,3.032429934,Gt/yr,krausmann2018,observed
1949,dpostar_emissions,total,3.004381418,Gt/yr,krausmann2018,observed
1950,dpostar_emissions,total,3.158200665,Gt/yr,krausmann2018,observed
1951,dpostar_emissions,total,3.29163571,Gt/yr,krausmann2018,observed
1952,dpostar_emissions,total,3.34424082,Gt/yr,krausmann2018,observed
1953,dpostar_emissions,total,3.398366596,Gt/yr,krausmann2018,observed
1954,dpostar_emissions,total,3.45447519,Gt/yr,krausmann2018,observed
1955,dpostar_emissions,total,3.644228441,Gt/yr,krausmann2018,observed
1956,dpostar_emissions,total,3.789173088,Gt/yr,krausmann2018,observed
1957,dpostar_emissions,total,3.894847051,Gt/yr,krausmann2018,observed
1958,dpostar_emissions,total,4.029352306,Gt/yr,krausmann2018,observed
1959,dpostar_emissions,total,4.19354714,Gt/yr,krausmann2018,observed
1960,dpostar_emissions,total,4.400114544,Gt/yr,krausmann2018,observed
1961,dpostar_emissions,total,4.468590344,Gt/yr,krausmann2018,observed
1962,dpostar_emissions,total,4.67643208,Gt/yr,krausmann2018,observed
1963,dpostar_emissions,total,4.933771865,Gt/yr,krausmann2018,observed
1964,dpostar_emissions,total,5.17454846,Gt/yr,krausmann2018,observed
1965,dpostar_emissions,total,5.204840843,Gt/yr,krausmann2018,observed
1966,dpostar_emissions,total,5.430553377,Gt/yr,krausmann2018,observed
1967,dpostar_emissions,total,5.532403777,Gt/yr,krausmann2018,observed
1968,dpostar_emissions,total,5.810182186,Gt/yr,krausmann2018,observed
1969,dpostar_emissions,total,6.008922766,Gt/yr,krausmann2018,observed
1970,dpostar_emissions,total,6.245229722,Gt/yr,krausmann2018,observed
1971,dpostar_emissions,total,6.45690645,Gt/yr,krausmann2018,observed
1972,dpostar_emissions,total,6.689877744,Gt/yr,krausmann2018,observed
1973,dpostar_emissions,total,6.974673593,Gt/yr,krausmann2018,observed
1974,dpostar_emissions,total,7.04267096,Gt/yr,krausmann2018,observed
1975,dpostar_emissions,total,7.054280534,Gt/yr,krausmann2018,observed
1976,dpostar_emissions,total,7.341080352,Gt/yr,krausmann2018,observed
1977,dpostar_emissions,total,7.568024197,Gt/yr,krausmann2018,observed
1978,dpostar_emissions,total,7.681319371,Gt/yr,krausmann2018,observed
1979,dpostar_emissions,total,7.953118539,Gt/yr,krausmann2018,observed
1980,dpostar_emissions,total,7.930088757,Gt/yr,krausmann2018,observed
1981,dpostar_emissions,total,7.840990677,Gt/yr,krausmann2018,observed
1982,dpostar_emissions,total,7.944200352,Gt/yr,krausmann2018,observed
1983,dpostar_emissions,total,7.990836813,Gt/yr,krausmann2018,observed
1984,dpostar_emissions,total,8.253807483,Gt/yr,krausmann2018,observed
1985,dpostar_emissions,total,8.262037804,Gt/yr,krausmann2018,observed
1986,dpostar_emissions,total,8.47701211,Gt/yr,krausmann2018,observed
1987,dpostar_emissions,total,8.627954557,Gt/yr,krausmann2018,observed
1988,dpostar_emissions,total,8.855333499,Gt/yr,krausmann2018,observed
1989,dpostar_emissions,total,8.95794458,Gt/yr,krausmann2018,observed
1990,dpostar_emissions,total,8.986536024,Gt/yr,krausmann2018,observed
1991,dpostar_emissions,total,8.99520363,Gt/yr,krausmann2018,observed
1992,dpostar_emissions,total,8.885791949,Gt/yr,krausmann2018,observed
1993,dpostar_emissions,total,8.957118173,Gt/yr,krausmann2018,observed
1994,dpostar_emissions,total,9.096171657,Gt/yr,krausmann2018,observed
1995,dpostar_emissions,total,9.281273864,Gt/yr,krausmann2018,observed
1996,dpostar_emissions,total,9.464101723,Gt/yr,krausmann2018,observed
1997,dpostar_emissions,total,9.537095606,Gt/yr,krausmann2018,observed
1998,dpostar_emissions,total,9.593344117,Gt/yr,krausmann2018,observed
1999,dpostar_emissions,total,9.585938728,Gt/yr,krausmann2018,observed
2000,dpostar_emissions,total,9.834194915,Gt/yr,krausmann2018,observed
2001,dpostar_emissions,total,10.04817461,Gt/yr,krausmann2018,observed
2002,dpostar_emissions,total,10.16067051,Gt/yr,krausmann2018,observed
2003,dpostar_emissions,total,10.62853717,Gt/yr,krausmann2018,observed
2004,dpostar_emissions,total,11.12868346,Gt/yr,krausmann2018,observed
2005,dpostar_emissions,total,11.53338907,Gt/yr,krausmann2018,observed
2006,dpostar_emissions,total,11.95591548,Gt/yr,krausmann2018,observed
2007,dpostar_emissions,total,12.24020237,Gt/yr,krausmann2018,observed
2008,dpostar_emissions,total,12.51705865,Gt/yr,krausmann2018,observed
2009,dpostar_emissions,total,12.56193653,Gt/yr,krausmann2018,observed
2010,dpostar_emissions,total,13.08852665,Gt/yr,krausmann2018,observed
2011,dpostar_emissions,total,13.70448827,Gt/yr,krausmann2018,observed
2012,dpostar_emissions,total,13.96487316,Gt/yr,krausmann2018,observed
2013,dpostar_emissions,total,14.25095224,Gt/yr,krausmann2018,observed
2014,dpostar_emissions,total,14.39695869,Gt/yr,krausmann2018,observed
2015,dpostar_emissions,total,14.52915877,Gt/yr,krausmann2018,observed
1900,dpostar_eol_waste,total,0.4873217947,Gt/yr,krausmann2018,observed
1901,dpostar_eol_waste,total,0.4914111556,Gt/yr,krausmann2018,observed
1902,dpostar_eol_waste,total,0.4954359962,Gt/yr,krausmann2018,observed
1903,dpostar_eol_waste,total,0.5020420679,Gt/yr,krausmann2018,observed
1904,dpostar_eol_waste,total,0.5074077143,Gt/yr,krausmann2018,observed
1905,dpostar_eol_waste,total,0.5148187481,Gt/yr,krausmann2018,observed
1906,dpostar_eol_waste,total,0.5208389984,Gt/yr,krausmann2018,observed
1907,dpostar_eol_waste,total,0.5333885735,Gt/yr,krausmann2018,observed
1908,dpostar_eol_waste,total,0.5349066572,Gt/yr,krausmann2018,observed
1909,dpostar_eol_waste,total,0.5452054327,Gt/yr,krausmann2018,observed
1910,dpostar_eol_waste,total,0.5546431522,Gt/yr,krausmann2018,observed
1911,dpostar_eol_waste,total,0.5635154081,Gt/yr,krausmann2018,observed
1912,dpostar_eol_waste,total,0.5717082896,Gt/yr,krausmann2018,observed
1913,dpostar_eol_waste,total,0.5817133566,Gt/yr,krausmann2018,observed
1914,dpostar_eol_waste,total,0.5876317126,Gt/yr,krausmann2018,observed
1915,dpostar_eol_waste,total,0.5966398356,Gt/yr,krausmann2018,observed
1916,dpostar_eol_waste,total,0.6042836254,Gt/yr,krausmann2018,observed
1917,dpostar_eol_waste,total,0.6109785513,Gt/yr,krausmann2018,observed
1918,dpostar_eol_waste,total,0.6157805182,Gt/yr,krausmann2018,observed
1919,dpostar_eol_waste,total,0.62128949,Gt/yr,krausmann2018,observed
1920,dpostar_eol_waste,total,0.625457478,Gt/yr,krausmann2018,observed
1921,dpostar_eol_waste,total,0.6320743705,Gt/yr,krausmann2018,observed
1922,dpostar_eol_waste,total,0.6444018103,Gt/yr,krausmann2018,observed
1923,dpostar_eol_waste,total,0.6552863912,Gt/yr,krausmann2018,observed
1924,dpostar_eol_waste,total,0.6634537883,Gt/yr,krausmann2018,observed
1925,dpostar_eol_waste,total,0.6781587653,Gt/yr,krausmann2018,observed
1926,dpostar_eol_waste,total,0.6888920036,Gt/yr,krausmann2018,observed
1927,dpostar_eol_waste,total,0.703411009,Gt/yr,krausmann2018,observed
1928,dpostar_eol_waste,total,0.7203582976,Gt/yr,krausmann2018,observed
1929,dpostar_eol_waste,total,0.7360525595,Gt/yr,krausmann2018,observed
1930,dpostar_eol_waste,total,0.7484695961,Gt/yr,krausmann2018,observed
1931,dpostar_eol_waste,total,0.762310768,Gt/yr,krausmann2018,observed
1932,dpostar_eol_waste,total,0.7729026481,Gt/yr,krausmann2018,observed
1933,dpostar_eol_waste,total,0.7861672736,Gt/yr,krausmann2018,observed
1934,dpostar_eol_waste,total,0.8048346749,Gt/yr,krausmann2018,observed
1935,dpostar_eol_waste,total,0.8206972583,Gt/yr,krausmann2018,observed
1936,dpostar_eol_waste,total,0.8414955182,Gt/yr,krausmann2018,observed
1937,dpostar_eol_waste,total,0.8619229629,Gt/yr,krausmann2018,observed
1938,dpostar_eol_waste,total,0.8765154682,Gt/yr,krausmann2018,observed
1939,dpostar_eol_waste,total,0.8985017531,Gt/yr,krausmann2018,observed
1940,dpostar_eol_waste,total,0.921361077,Gt/yr,krausmann2018,observed
1941,dpostar_eol_waste,total,0.9402441412,Gt/yr,krausmann2018,observed
1942,dpostar_eol_waste,total,0.9630821951,Gt/yr,krausmann2018,observed
1943,dpostar_eol_waste,total,0.9824686868,Gt/yr,krausmann2018,observed
1944,dpostar_eol_waste,total,0.9996652251,Gt/yr,krausmann2018,observed
1945,dpostar_eol_waste,total,1.011206124,Gt/yr,krausmann2018,observed
1946,dpostar_eol_waste,total,1.027431527,Gt/yr,krausmann2018,observed
1947,dpostar_eol_waste,total,1.051068558,Gt/yr,krausmann2018,observed
1948,dpostar_eol_waste,total,1.073570107,Gt/yr,krausmann2018,observed
1949,dpostar_eol_waste,total,1.098021891,Gt/yr,krausmann2018,observed
1950,dpostar_eol_waste,total,1.125888312,Gt/yr,krausmann2018,observed
1951,dpostar_eol_waste,total,1.160662861,Gt/yr,krausmann2018,observed
1952,dpostar_eol_waste,total,1.193867911,Gt/yr,krausmann2018,observed
1953,dpostar_eol_waste,total,1.227355428,Gt/yr,krausmann2018,observed
1954,dpostar_eol_waste,total,1.270359104,Gt/yr,krausmann2018,observed
1955,dpostar_eol_waste,total,1.30236997,Gt/yr,krausmann2018,observed
1956,dpostar_eol_waste,total,1.347795793,Gt/yr,krausmann2018,observed
1957,dpostar_eol_waste,total,1.394114674,Gt/yr,krausmann2018,observed
1958,dpostar_eol_waste,total,1.435978378,Gt/yr,krausmann2018,observed
1959,dpostar_eol_waste,total,1.488702867,Gt/yr,krausmann2018,observed
1960,dpostar_eol_waste,total,1.543425646,Gt/yr,krausmann2018,observed
1961,dpostar_eol_waste,total,1.592607324,Gt/yr,krausmann2018,observed
1962,dpostar_eol_waste,total,1.649431487,Gt/yr,krausmann2018,observed
1963,dpostar_eol_waste,total,1.712505423,Gt/yr,krausmann2018,observed
1964,dpostar_eol_waste,total,1.775340652,Gt/yr,krausmann2018,observed
1965,dpostar_eol_waste,total,1.850713675,Gt/yr,krausmann2018,observed
1966,dpostar_eol_waste,total,1.925542186,Gt/yr,krausmann2018,observed
1967,dpostar_eol_waste,total,1.993685981,Gt/yr,krausmann2018,observed
1968,dpostar_eol_waste,total,2.079490804,Gt/yr,krausmann2018,observed
1969,dpostar_eol_waste,total,2.177407216,Gt/yr,krausmann2018,observed
1970,dpostar_eol_waste,total,2.266750034,Gt/yr,krausmann2018,observed
1971,dpostar_eol_waste,total,2.351443369,Gt/yr,krausmann2018,observed
1972,dpostar_eol_waste,total,2.440055533,Gt/yr,krausmann2018,observed
1973,dpostar_eol_waste,total,2.547098727,Gt/yr,krausmann2018,observed
1974,dpostar_eol_waste,total,2.648928424,Gt/yr,krausmann2018,observed
1975,dpostar_eol_waste,total,2.750831687,Gt/yr,krausmann2018,observed
1976,dpostar_eol_waste,total,2.840455706,Gt/yr,krausmann2018,observed
1977,dpostar_eol_waste,total,2.939636817,Gt/yr,krausmann2018,observed
1978,dpostar_eol_waste,total,3.053051574,Gt/yr,krausmann2018,observed
1979,dpostar_eol_waste,total,3.176953376,Gt/yr,krausmann2018,observed
1980,dpostar_eol_waste,total,3.281712003,Gt/yr,krausmann2018,observed
1981,dpostar_eol_waste,total,3.38718401,Gt/yr,krausmann2018,observed
1982,dpostar_eol_waste,total,3.493223053,Gt/yr,krausmann2018,observed
1983,dpostar_eol_waste,total,3.590110484,Gt/yr,krausmann2018,observed
1984,dpostar_eol_waste,total,3.708952842,Gt/yr,krausmann2018,observed
1985,dpostar_eol_waste,total,3.827697251,Gt/yr,krausmann2018,observed
1986,dpostar_eol_waste,total,3.94505193,Gt/yr,krausmann2018,observed
1987,dpostar_eol_waste,total,4.071429534,Gt/yr,krausmann2018,observed
1988,dpostar_eol_waste,total,4.207580613,Gt/yr,krausmann2018,observed
1989,dpostar_eol_waste,total,4.35259899,Gt/yr,krausmann2018,observed
1990,dpostar_eol_waste,total,4.491725028,Gt/yr,krausmann2018,observed
1991,dpostar_eol_waste,total,4.618765286,Gt/yr,krausmann2018,observed
1992,dpostar_eol_waste,total,4.74492195,Gt/yr,krausmann2018,observed
1993,dpostar_eol_waste,total,4.882954745,Gt/yr,krausmann2018,observed
1994,dpostar_eol_waste,total,5.040715219,Gt/yr,krausmann2018,observed
1995,dpostar_eol_waste,total,5.233520941,Gt/yr,krausmann2018,observed
1996,dpostar_eol_waste,total,5.405007094,Gt/yr,krausmann2018,observed
1997,dpostar_eol_waste,total,5.585994484,Gt/yr,krausmann2018,observed
1998,dpostar_eol_waste,total,5.766750176,Gt/yr,krausmann2018,observed
1999,dpostar_eol_waste,total,5.940754455,Gt/yr,krausmann2018,observed
2000,dpostar_eol_waste,total,6.122187514,Gt/yr,krausmann2018,observed
2001,dpostar_eol_waste,total,6.301619487,Gt/yr,krausmann2018,observed
2002,dpostar_eol_waste,total,6.505203475,Gt/yr,krausmann2018,observed
2003,dpostar_eol_waste,total,6.703938999,Gt/yr,krausmann2018,observed
2004,dpostar_eol_waste,total,6.931863962,Gt/yr,krausmann2018,observed
2005,dpostar_eol_waste,total,7.157488893,Gt/yr,krausmann2018,observed
2006,dpostar_eol_waste,total,7.416640228,Gt/yr,krausmann2018,observed
2007,dpostar_eol_waste,total,7.723306849,Gt/yr,krausmann2018,observed
2008,dpostar_eol_waste,total,8.007988634,Gt/yr,krausmann2018,observed
2009,dpostar_eol_waste,total,8.312187333,Gt/yr,krausmann2018,observed
2010,dpostar_eol_waste,total,8.620245206,Gt/yr,krausmann2018,observed
2011,dpostar_eol_waste,total,9.007069021,Gt/yr,krausmann2018,observed
2012,dpostar_eol_waste,total,9.37655709,Gt/yr,krausmann2018,observed
2013,dpostar_eol_waste,total,9.762591724,Gt/yr,krausmann2018,observed
2014,dpostar_eol_waste,total,10.16072083,Gt/yr,krausmann2018,observed
2015,dpostar_eol_waste,total,10.52371851,Gt/yr,krausmann2018,observed
1900,dpostar_excrements,total,1.765654863,Gt/yr,krausmann2018,observed
1901,dpostar_excrements,total,1.781711193,Gt/yr,krausmann2018,observed
1902,dpostar_excrements,total,1.797767462,Gt/yr,krausmann2018,observed
1903,dpostar_excrements,total,1.81382367,Gt/yr,krausmann2018,observed
1904,dpostar_excrements,total,1.829879816,Gt/yr,krausmann2018,observed
1905,dpostar_excrements,total,1.845935901,Gt/yr,krausmann2018,observed
1906,dpostar_excrements,total,1.861991924,Gt/yr,krausmann2018,observed
1907,dpostar_excrements,total,1.878047886,Gt/yr,krausmann2018,observed
1908,dpostar_excrements,total,1.894103786,Gt/yr,krausmann2018,observed
1909,dpostar_excrements,total,1.910159625,Gt/yr,krausmann2018,observed
1910,dpostar_excrements,total,1.926215402,Gt/yr,krausmann2018,observed
1911,dpostar_excrements,total,1.949015905,Gt/yr,krausmann2018,observed
1912,dpostar_excrements,total,1.97183847,Gt/yr,krausmann2018,observed
1913,dpostar_excrements,total,1.994683095,Gt/yr,krausmann2018,observed
1914,dpostar_excrements,total,2.01750235,Gt/yr,krausmann2018,observed
1915,dpostar_excrements,total,2.040391098,Gt/yr,krausmann2018,observed
1916,dpostar_excrements,total,2.063301908,Gt/yr,krausmann2018,observed
1917,dpostar_excrements,total,2.086234779,Gt/yr,krausmann2018,observed
1918,dpostar_excrements,total,2.109189711,Gt/yr,krausmann2018,observed
1919,dpostar_excrements,total,2.132166704,Gt/yr,krausmann2018,observed
1920,dpostar_excrements,total,2.155165759,Gt/yr,krausmann2018,observed
1921,dpostar_excrements,total,2.180336415,Gt/yr,krausmann2018,observed
1922,dpostar_excrements,total,2.205529238,Gt/yr,krausmann2018,observed
1923,dpostar_excrements,total,2.23074423,Gt/yr,krausmann2018,observed
1924,dpostar_excrements,total,2.25598139,Gt/yr,krausmann2018,observed
1925,dpostar_excrements,total,2.281240719,Gt/yr,krausmann2018,observed
1926,dpostar_excrements,total,2.306522215,Gt/yr,krausmann2018,observed
1927,dpostar_excrements,total,2.33182588,Gt/yr,krausmann2018,observed
1928,dpostar_excrements,total,2.357151713,Gt/yr,krausmann2018,observed
1929,dpostar_excrements,total,2.382499714,Gt/yr,krausmann2018,observed
1930,dpostar_excrements,total,2.407869883,Gt/yr,krausmann2018,observed
1931,dpostar_excrements,total,2.41966953,Gt/yr,krausmann2018,observed
1932,dpostar_excrements,total,2.431165644,Gt/yr,krausmann2018,observed
1933,dpostar_excrements,total,2.442661262,Gt/yr,krausmann2018,observed
1934,dpostar_excrements,total,2.454156385,Gt/yr,krausmann2018,observed
1935,dpostar_excrements,total,2.465651012,Gt/yr,krausmann2018,observed
1936,dpostar_excrements,total,2.477145144,Gt/yr,krausmann2018,observed
1937,dpostar_excrements,total,2.48863878,Gt/yr,krausmann2018,observed
1938,dpostar_excrements,total,2.500131921,Gt/yr,krausmann2018,observed
1939,dpostar_excrements,total,2.511624566,Gt/yr,krausmann2018,observed
1940,dpostar_excrements,total,2.523116715,Gt/yr,krausmann2018,observed
1941,dpostar_excrements,total,2.534728641,Gt/yr,krausmann2018,observed
1942,dpostar_excrements,total,2.546339785,Gt/yr,krausmann2018,observed
1943,dpostar_excrements,total,2.557950148,Gt/yr,krausmann2018,observed
1944,dpostar_excrements,total,2.569559728,Gt/yr,krausmann2018,observed
1945,dpostar_excrements,total,2.581168527,Gt/yr,krausmann2018,observed
1946,dpostar_excrements,total,2.592776543,Gt/yr,krausmann2018,observed
1947,dpostar_excrements,total,2.604383778,Gt/yr,krausmann2018,observed
1948,dpostar_excrements,total,2.615990231,Gt/yr,krausmann2018,observed
1949,dpostar_excrements,total,2.627595902,Gt/yr,krausmann2018,observed
1950,dpostar_excrements,total,2.639200791,Gt/yr,krausmann2018,observed
1951,dpostar_excrements,total,2.68096063,Gt/yr,krausmann2018,observed
1952,dpostar_excrements,total,2.725140433,Gt/yr,krausmann2018,observed
1953,dpostar_excrements,total,2.769472929,Gt/yr,krausmann2018,observed
1954,dpostar_excrements,total,2.814076842,Gt/yr,krausmann2018,observed
1955,dpostar_excrements,total,2.859048227,Gt/yr,krausmann2018,observed
1956,dpostar_excrements,total,2.904455471,Gt/yr,krausmann2018,observed
1957,dpostar_excrements,total,2.950357471,Gt/yr,krausmann2018,observed
1958,dpostar_excrements,total,2.996779466,Gt/yr,krausmann2018,observed
1959,dpostar_excrements,total,3.043734148,Gt/yr,krausmann2018,observed
1960,dpostar_excrements,total,3.091228173,Gt/yr,krausmann2018,observed
1961,dpostar_excrements,total,3.164320217,Gt/yr,krausmann2018,observed
1962,dpostar_excrements,total,3.199055183,Gt/yr,krausmann2018,observed
1963,dpostar_excrements,total,3.266795169,Gt/yr,krausmann2018,observed
1964,dpostar_excrements,total,3.403934023,Gt/yr,krausmann2018,observed
1965,dpostar_excrements,total,3.561331852,Gt/yr,krausmann2018,observed
1966,dpostar_excrements,total,3.654642388,Gt/yr,krausmann2018,observed
1967,dpostar_excrements,total,3.750448955,Gt/yr,krausmann2018,observed
1968,dpostar_excrements,total,3.854173117,Gt/yr,krausmann2018,observed
1969,dpostar_excrements,total,3.947025918,Gt/yr,krausmann2018,observed
1970,dpostar_excrements,total,4.090492928,Gt/yr,krausmann2018,observed
1971,dpostar_excrements,total,4.095105841,Gt/yr,krausmann2018,observed
1972,dpostar_excrements,total,4.210128719,Gt/yr,krausmann2018,observed
1973,dpostar_excrements,total,4.315067079,Gt/yr,krausmann2018,observed
1974,dpostar_excrements,total,4.405889456,Gt/yr,krausmann2018,observed
1975,dpostar_excrements,total,4.436585055,Gt/yr,krausmann2018,observed
1976,dpostar_excrements,total,4.488247736,Gt/yr,krausmann2018,observed
1977,dpostar_excrements,total,4.597075303,Gt/yr,krausmann2018,observed
1978,dpostar_excrements,total,4.646836987,Gt/yr,krausmann2018,observed
1979,dpostar_excrements,total,4.743893908,Gt/yr,krausmann2018,observed
1980,dpostar_excrements,total,4.753381855,Gt/yr,krausmann2018,observed
1981,dpostar_excrements,total,4.816203617,Gt/yr,krausmann2018,observed
1982,dpostar_excrements,total,4.930650927,Gt/yr,krausmann2018,observed
1983,dpostar_excrements,total,5.06117485,Gt/yr,krausmann2018,observed
1984,dpostar_excrements,total,5.080873425,Gt/yr,krausmann2018,observed
1985,dpostar_excrements,total,5.108293959,Gt/yr,krausmann2018,observed
1986,dpostar_excrements,total,5.228016119,Gt/yr,krausmann2018,observed
1987,dpostar_excrements,total,5.387710138,Gt/yr,krausmann2018,observed
1988,dpostar_excrements,total,5.457449248,Gt/yr,krausmann2018,observed
1989,dpostar_excrements,total,5.502816867,Gt/yr,krausmann2018,observed
1990,dpostar_excrements,total,5.55265753,Gt/yr,krausmann2018,observed
1991,dpostar_excrements,total,5.601790845,Gt/yr,krausmann2018,observed
1992,dpostar_excrements,total,5.602503915,Gt/yr,krausmann2018,observed
1993,dpostar_excrements,total,5.690033824,Gt/yr,krausmann2018,observed
1994,dpostar_excrements,total,5.704004924,Gt/yr,krausmann2018,observed
1995,dpostar_excrements,total,5.867898323,Gt/yr,krausmann2018,observed
1996,dpostar_excrements,total,5.902833792,Gt/yr,krausmann2018,observed
1997,dpostar_excrements,total,5.883242816,Gt/yr,krausmann2018,observed
1998,dpostar_excrements,total,5.939847168,Gt/yr,krausmann2018,observed
1999,dpostar_excrements,total,6.097274751,Gt/yr,krausmann2018,observed
2000,dpostar_excrements,total,6.272534318,Gt/yr,krausmann2018,observed
2001,dpostar_excrements,total,6.314905008,Gt/yr,krausmann2018,observed
2002,dpostar_excrements,total,6.530527709,Gt/yr,krausmann2018,observed
2003,dpostar_excrements,total,6.568312671,Gt/yr,krausmann2018,observed
2004,dpostar_excrements,total,6.620664112,Gt/yr,krausmann2018,observed
2005,dpostar_excrements,total,6.751517269,Gt/yr,krausmann2018,observed
2006,dpostar_excrements,total,6.958544675,Gt/yr,krausmann2018,observed
2007,dpostar_excrements,total,7.11600003,Gt/yr,krausmann2018,observed
2008,dpostar_excrements,total,7.161369226,Gt/yr,krausmann2018,observed
2009,dpostar_excrements,total,7.23501696,Gt/yr,krausmann2018,observed
2010,dpostar_excrements,total,7.368212953,Gt/yr,krausmann2018,observed
2011,dpostar_excrements,total,7.487760692,Gt/yr,krausmann2018,observed
2012,dpostar_excrements,total,7.551707817,Gt/yr,krausmann2018,observed
2013,dpostar_excrements,total,7.518978255,Gt/yr,krausmann2018,observed
2014,dpostar_excrements,total,7.584094345,Gt/yr,krausmann2018,observed
2015,dpostar_excrements,total,7.677329152,Gt/yr,krausmann2018,observed
1900,dpostar_processing_waste,total,0.5372328727,Gt/yr,krausmann2018,observed
1901,dpostar_processing_waste,total,0.5561705205,Gt/yr,krausmann2018,observed
1902,dpostar_processing_waste,total,0.5727306226,Gt/yr,krausmann2018,observed
1903,dpostar_processing_waste,total,0.5999442847,Gt/yr,krausmann2018,observed
1904,dpostar_processing_waste,total,0.6163325255,Gt/yr,krausmann2018,observed
1905,dpostar_processing_waste,total,0.649371874,Gt/yr,krausmann2018,observed
1906,dpostar_processing_waste,total,0.6698262226,Gt/yr,krausmann2018,observed
1907,dpostar_processing_waste,total,0.7124853198,Gt/yr,krausmann2018,observed
1908,dpostar_processing_waste,total,0.7140649621,Gt/yr,krausmann2018,observed
1909,dpostar_processing_waste,total,0.7447914144,Gt/yr,krausmann2018,observed
1910,dpostar_processing_waste,total,0.7767332574,Gt/yr,krausmann2018,observed
1911,dpostar_processing_waste,total,0.7908962716,Gt/yr,krausmann2018,observed
1912,dpostar_processing_waste,total,0.8282701878,Gt/yr,krausmann2018,observed
1913,dpostar_processing_waste,total,0.867282475,Gt/yr,krausmann2018,observed
1914,dpostar_processing_waste,total,0.819993859,Gt/yr,krausmann2018,observed
1915,dpostar_processing_waste,total,0.8305010185,Gt/yr,krausmann2018,observed
1916,dpostar_processing_waste,total,0.8807403658,Gt/yr,krausmann2018,observed
1917,dpostar_processing_waste,total,0.9026206221,Gt/yr,krausmann2018,observed
1918,dpostar_processing_waste,total,0.8965154656,Gt/yr,krausmann2018,observed
1919,dpostar_processing_waste,total,0.8438107235,Gt/yr,krausmann2018,observed
1920,dpostar_processing_waste,total,0.8878378251,Gt/yr,krausmann2018,observed
1921,dpostar_processing_waste,total,0.8104971177,Gt/yr,krausmann2018,observed
1922,dpostar_processing_waste,total,0.8694944654,Gt/yr,krausmann2018,observed
1923,dpostar_processing_waste,total,0.9358913872,Gt/yr,krausmann2018,observed
1924,dpostar_processing_waste,total,0.9500872757,Gt/yr,krausmann2018,observed
1925,dpostar_processing_waste,total,0.9840544021,Gt/yr,krausmann2018,observed
1926,dpostar_processing_waste,total,0.9916010749,Gt/yr,krausmann2018,observed
1927,dpostar_processing_waste,total,1.0240649,Gt/yr,krausmann2018,observed
1928,dpostar_processing_waste,total,1.070472713,Gt/yr,krausmann2018,observed
1929,dpostar_processing_waste,total,1.102933463,Gt/yr,krausmann2018,observed
1930,dpostar_processing_waste,total,1.055187498,Gt/yr,krausmann2018,observed
1931,dpostar_processing_waste,total,0.9706842163,Gt/yr,krausmann2018,observed
1932,dpostar_processing_waste,total,0.8798772102,Gt/yr,krausmann2018,observed
