"Country","Category","Flow name","Flow code","Flow unit","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Afghanistan","Products from non-metallic minerals","Domestic Material Input","DMI","t","0","6766","7895","11462","15336","21698","16333","77885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","381730","22140","43346","51733","30167","100606","67451","48559","45645","0","97884","99433"
"Afghanistan","Products from non-metallic minerals","Exports","EXP","t","7040","2","10","6","49332","31765","31","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","192","0"
"Afghanistan","Products from non-metallic minerals","Imports","IMP","t","0","6766","7895","11462","15336","21698","16333","77885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","381730","22140","43346","51733","30167","100606","67451","48559","45645","0","97884","99433"
"Afghanistan","Products from non-metallic minerals","Physical Trade Balance","PTB","t","-7040","6764","7885","11456","-33996","-10067","16302","77850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","381730","22140","43346","51733","30167","100606","67451","48543","45645","0","97692","99433"
"Afghanistan","Waste for final treatment and disposal","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Afghanistan","Waste for final treatment and disposal","Domestic Material Consumption","DMC","t","2891","4100","3608","4016","7819","7340","6834","8001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Afghanistan","Waste for final treatment and disposal","Domestic Material Input","DMI","t","2891","4100","3608","4016","7819","7340","6834","8001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Afghanistan","Waste for final treatment and disposal","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Afghanistan","Waste for final treatment and disposal","Imports","IMP","t","2891","4100","3608","4016","7819","7340","6834","8001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Afghanistan","Waste for final treatment and disposal","Physical Trade Balance","PTB","t","2891","4100","3608","4016","7819","7340","6834","8001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Africa","Biomass","Domestic Extraction","DE","t","1221053803","1256248565","1250885481","1232086786","1307864129","1318696051","1335016990","1342932763","1375353641","1383182730","1414610077","1471269101","1468505761","1448416565","1468869751","1552397637","1601586123","1598887168","1676466443","1726357209","1739125821","1834855473","1799670643","1856897415","1925867421","1929091983","2062687676","2056501564","2129107466","2182551608","2203431076","2254224328","2313471275","2404635964","2457985083","2557456397","2628851247","2638821538","2754313885","2771812090","2896388010","2915090871","3066596703","3138731837","3255735657","3283136860","3313720402","3382707921","3441346876","3513486311"
"Africa","Biomass","Domestic Material Consumption","DMC","t","1210245822","1249003026","1239058742","1222400559","1303870560","1316133117","1332001355","1345287816","1381376290","1389925785","1425547807","1485925218","1484446789","1470251257","1495914012","1578690094","1622970729","1618190683","1698530125","1747790441","1761040918","1860765197","1833355745","1887277906","1951993683","1960646135","2086101699","2087453456","2160813548","2217611456","2239905668","2294708165","2360679556","2443564261","2500416970","2608205487","2685020288","2699041295","2818849745","2841131185","2973097763","2995676017","3152088488","3225047246","3353339784","3375766729","3416935286","3482623350","3534907010","3611002562"
"Africa","Biomass","Domestic Material Input","DMI","t","1233654398","1270815767","1264673491","1247591313","1327114561","1338022131","1354892960","1367403056","1403725796","1411518267","1447413882","1507319548","1505931830","1488618341","1512748558","1596103459","1642585792","1639680427","1718924257","1770692320","1782761054","1879698081","1853152460","1908034032","1979420363","1984704915","2113796503","2115059337","2190558444","2247139459","2272748727","2327197476","2393832929","2479153891","2537676523","2648699119","2723673358","2739138270","2857305881","2879372659","3012905331","3039363911","3194437756","3271932035","3403320050","3427093809","3470229404","3541340236","3594164371","3676026585"
"Africa","Biomass","Exports","EXP","t","23408576","21812741","25614749","25190754","23244001","21889014","22891606","22115240","22349506","21592482","21866075","21394330","21485041","18367084","16834546","17413365","19615062","21489742","20394132","22901877","21720131","18932887","19796711","20756123","27426679","24058782","27694806","27605880","29744899","29527997","32843060","32489313","33153368","35589627","37259546","40493631","38653072","40096976","38456137","38241472","39807564","43687896","42349263","46884785","49980264","51327081","53294123","58716888","59257358","65024014"
"Africa","Biomass","Imports","IMP","t","12600595","14567202","13788010","15504527","19250431","19326080","19875970","24470293","28372155","28335536","32803805","36050446","37426069","40201776","43878807","43705822","40999670","40793257","42457814","44335111","43635235","44842611","53481816","51136610","53552941","55612930","51108827","58557769","61450979","64587845","69317646","72973147","80361659","74517926","79691439","91242724","94822110","100316736","102991999","107560574","116517326","124273033","127841049","133200199","147584389","143956954","156509001","158632320","152817498","162540270"
"Africa","Biomass","Physical Trade Balance","PTB","t","-10807981","-7245539","-11826739","-9686227","-3993570","-2562934","-3015636","2355053","6022649","6743054","10937730","14656116","15941028","21834692","27044261","26292457","21384608","19303515","22063683","21433234","21915106","25909721","33685103","30380490","26126262","31554153","23414023","30951888","31706081","35059848","36474592","40483841","47208287","38928295","42431892","50749093","56169045","60219759","64535862","69319094","76709753","80585142","85491786","86315407","97604125","92629875","103214883","99915434","93560134","97516251"
"Africa","Biomass","Raw Material Consumption","RMC","t","926469688","958728031","957626025","940485170","982852895","1001403308","1018433589","1027567817","1057998467","1063826475","1074838529","1118808597","1122221214","1098061151","1121917557","1172618725","1200428688","1196598090","1237805392","1280928601","1296374116","1342441329","1338263061","1362070482","1297390699","1248920954","1368522357","1366125905","1414294145","1557080428","1588944422","1550283018","1589777037","1649010581","1716908766","1763532998","1798206221","1791030045","1931374483","1988527513","2054098443","1975390878","2348100012","2468666927","2613193680","2601752879","2650812397","2552760937","2673805874","2726151993"
"Africa","Biomass","Raw Material Equivalents of exports","RME_EXP","t","488988403","503445999","494033865","483802770","528280183","526593551","533156832","531663815","541536168","542839644","562981372","585173533","585397699","569551987","581424342","627470298","659038545","653422607","694021984","720438152","723325895","746240504","716312683","748812085","882006681","897093087","933293523","942221462","965386023","861219142","879473570","997985170","1034159623","1058701735","1078912665","1099580690","1191003575","1203414082","1240434422","1233102770","1341721244","1441177629","1545975745","1509093355","1490086449","1463176528","1396123143","1571020413","1435806712","1431460960"
"Africa","Biomass","Raw Material Equivalents of imports","RME_IMP","t","259590250","272533555","267166499","263079849","277388476","286949047","295537452","294486164","305053552","303055015","308074562","327350161","330972260","313701142","328702901","351746055","356909705","344548758","359453066","369949660","377243664","363579437","377462795","376099169","390440791","352429831","385798163","400663205","407814051","388556947","421823693","463311295","477195518","484390934","512549081","492314491","547546358","546898196","606140712","641823220","683432375","688348404","682902997","680325131","680919441","631311436","564520083","581993991","494472557","467134603"
"Africa","Excavated earthen materials (including soil) nec","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Africa","Excavated earthen materials (including soil) nec","Domestic Material Consumption","DMC","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Africa","Excavated earthen materials (including soil) nec","Domestic Material Input","DMI","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Africa","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Africa","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Africa","Excavated earthen materials (including soil) nec","Physical Trade Balance","PTB","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Africa","Fossil fuels","Domestic Extraction","DE","t","357586878","342930576","346961502","362946528","343601188","326320194","382079258","408782548","416720978","459290524","443226383","386727174","391752783","405795070","447174451","473536298","478283887","478931421","501197554","527795248","552265426","575737407","570657361","583599298","590956171","622985551","645626697","681428319","689364518","698604958","705968134","719497277","712263653","774360937","822974222","871671902","872159376","896704983","906244260","875222519","900701980","820828747","870372064","825787122","814105914","803064990","784687073","831564791","837508447","833903009"
"Africa","Fossil fuels","Domestic Material Consumption","DMC","t","93765728","105311941","106312852","116287467","121549621","129979356","139046045","147844634","162709765","165444113","187163474","203642077","218884829","230318495","248169543","258249991","262686911","269891358","285477835","288195791","283089894","292560642","276137973","293140552","310014600","329250425","334814367","349027262","367651130","357408873","350054651","354952859","351515041","372550929","380703372","392224030","395362700","400498820","420993353","417044857","412840352","414943437","403443454","398479802","426785361","399930462","415055803","420719039","421646704","407973406"
"Africa","Fossil fuels","Domestic Material Input","DMI","t","381066878","370434576","374650502","396155528","376237188","361850194","414507258","441799548","450485978","491480524","477501383","422921174","426269783","439688070","480573967","508221077","512753071","512445276","536546005","567542708","590527426","613090526","605427037","618074611","629075155","663976802","687489782","728990196","741188366","748334244","752404168","768192127","759551264","823538382","878634802","925363957","929423237","955878763","964411930","932217805","956759330","878352566","929382187","879392498","874480263","857945012","849999273","892212559","899174797","897215705"
"Africa","Fossil fuels","Exports","EXP","t","287301150","265122635","268337650","279868061","254687567","231870838","275461213","293954914","287776213","326036411","290337909","219279097","207384954","209369575","232404424","249971086","250066160","242553918","251068170","279346917","307437531","320529883","329289064","324934059","319060556","334726378","352675416","379962934","373537236","390925370","402349517","413239268","408036223","450987453","497931430","533139927","534060538","555379943","543418577","515172949","543918978","463409130","525938732","480912696","447694901","458014551","434943470","471493519","477528096","489242299"
"Africa","Fossil fuels","Imports","IMP","t","23480000","27504000","27689000","33209000","32636000","35530000","32428000","33017000","33765000","32190000","34275000","36194000","34517000","33893000","33399516","34684779","34469184","33513855","35348451","39747460","38262000","37353119","34769676","34475313","38118984","40991251","41863085","47561878","51823848","49729286","46436034","48694851","47287612","49177445","55660580","53692055","57263861","59173780","58167670","56995286","56057350","57523819","59010123","53605376","60374349","54880022","65312200","60647768","61666350","63312695"
"Africa","Fossil fuels","Physical Trade Balance","PTB","t","-263821150","-237618635","-240648650","-246659061","-222051567","-196340838","-243033213","-260937914","-254011213","-293846411","-256062909","-183085097","-172867954","-175476575","-199004908","-215286307","-215596976","-209040063","-215719719","-239599457","-269175532","-283176765","-294519388","-290458746","-280941572","-293735127","-310812331","-332401056","-321713388","-341196085","-355913483","-364544418","-360748612","-401810008","-442270850","-479447872","-476796677","-496206163","-485250907","-458177663","-487861628","-405885310","-466928610","-427307320","-387320553","-403134528","-369631270","-410845752","-415861744","-425929604"
"Africa","Fossil fuels","Raw Material Consumption","RMC","t","95038072","97671933","97465351","106443704","106760471","108935160","118848045","125975417","130142842","148069342","147488567","138753883","144561284","147026848","159946921","170511271","177385891","181998521","191057933","192652923","190191858","193042871","204726501","209485729","218091872","218290573","216051622","223592318","233589872","238759662","258673579","240768078","252551683","300760443","301614168","249774261","256060348","262677051","299085676","321395786","341721755","382941157","439824392","448097645","432136760","433250114","418644197","404686859","526172775","552193495"
